
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 15-Feb-2024 at 11:56:22.

 
 
 
      Time        ANCHTEN1        ANCHTEN2        ANCHTEN3        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
    5.6375   1.6555419E+06   1.2731521E+06   1.2272106E+06   2.7240938E+06   2.3527405E+06   2.3052360E+06
    5.6500   1.6597560E+06   1.2727825E+06   1.2247424E+06   2.7282075E+06   2.3517872E+06   2.3037025E+06
    5.6625   1.6639800E+06   1.2722961E+06   1.2221959E+06   2.7323345E+06   2.3507232E+06   2.3020808E+06
    5.6750   1.6681234E+06   1.2717598E+06   1.2196220E+06   2.7363862E+06   2.3496080E+06   2.3004150E+06
    5.6875   1.6720941E+06   1.2712400E+06   1.2170736E+06   2.7402722E+06   2.3485020E+06   2.2987520E+06
    5.7000   1.6758038E+06   1.2707995E+06   1.2146034E+06   2.7439038E+06   2.3474620E+06   2.2971402E+06
    5.7125   1.6791696E+06   1.2704949E+06   1.2122624E+06   2.7471998E+06   2.3465400E+06   2.2956272E+06
    5.7250   1.6821184E+06   1.2703744E+06   1.2100979E+06   2.7500858E+06   2.3457808E+06   2.2942572E+06
    5.7375   1.6845894E+06   1.2704755E+06   1.2081522E+06   2.7525005E+06   2.3452212E+06   2.2930715E+06
    5.7500   1.6865358E+06   1.2708240E+06   1.2064610E+06   2.7543960E+06   2.3448865E+06   2.2921035E+06
    5.7625   1.6879269E+06   1.2714325E+06   1.2050516E+06   2.7557388E+06   2.3447918E+06   2.2913810E+06
    5.7750   1.6887492E+06   1.2723005E+06   1.2039432E+06   2.7565140E+06   2.3449405E+06   2.2909212E+06
    5.7875   1.6890065E+06   1.2734145E+06   1.2031450E+06   2.7567218E+06   2.3453250E+06   2.2907345E+06
    5.8000   1.6887191E+06   1.2747484E+06   1.2026569E+06   2.7563802E+06   2.3459260E+06   2.2908195E+06
    5.8125   1.6879239E+06   1.2762651E+06   1.2024688E+06   2.7555230E+06   2.3467155E+06   2.2911660E+06
    5.8250   1.6866711E+06   1.2779181E+06   1.2025614E+06   2.7541985E+06   2.3476568E+06   2.2917545E+06
    5.8375   1.6850238E+06   1.2796536E+06   1.2029071E+06   2.7524672E+06   2.3487055E+06   2.2925568E+06
    5.8500   1.6830539E+06   1.2814128E+06   1.2034710E+06   2.7504000E+06   2.3498140E+06   2.2935370E+06
    5.8625   1.6808399E+06   1.2831339E+06   1.2042116E+06   2.7480748E+06   2.3509305E+06   2.2946538E+06
    5.8750   1.6784635E+06   1.2847558E+06   1.2050838E+06   2.7455735E+06   2.3520040E+06   2.2958605E+06
    5.8875   1.6760065E+06   1.2862192E+06   1.2060390E+06   2.7429792E+06   2.3529840E+06   2.2971088E+06
    5.9000   1.6735470E+06   1.2874704E+06   1.2070285E+06   2.7403730E+06   2.3538240E+06   2.2983492E+06
    5.9125   1.6711571E+06   1.2884616E+06   1.2080045E+06   2.7378305E+06   2.3544830E+06   2.2995340E+06
    5.9250   1.6688996E+06   1.2891549E+06   1.2089219E+06   2.7354192E+06   2.3549268E+06   2.3006188E+06
    5.9375   1.6668259E+06   1.2895214E+06   1.2097409E+06   2.7331968E+06   2.3551292E+06   2.3015640E+06
    5.9500   1.6649740E+06   1.2895439E+06   1.2104275E+06   2.7312080E+06   2.3550740E+06   2.3023375E+06
    5.9625   1.6633672E+06   1.2892164E+06   1.2109559E+06   2.7294842E+06   2.3547532E+06   2.3029152E+06
    5.9750   1.6620139E+06   1.2885441E+06   1.2113086E+06   2.7280415E+06   2.3541692E+06   2.3032820E+06
    5.9875   1.6609064E+06   1.2875438E+06   1.2114780E+06   2.7268815E+06   2.3533342E+06   2.3034332E+06
    6.0000   1.6600224E+06   1.2862416E+06   1.2114655E+06   2.7259905E+06   2.3522682E+06   2.3033745E+06
    6.0125   1.6593260E+06   1.2846731E+06   1.2112829E+06   2.7253412E+06   2.3509998E+06   2.3031212E+06
    6.0250   1.6587690E+06   1.2828806E+06   1.2109506E+06   2.7248940E+06   2.3495632E+06   2.3026980E+06
    6.0375   1.6582934E+06   1.2809119E+06   1.2104978E+06   2.7245985E+06   2.3479990E+06   2.3021392E+06
    6.0500   1.6578338E+06   1.2788179E+06   1.2099606E+06   2.7243960E+06   2.3463495E+06   2.3014850E+06
    6.0625   1.6573199E+06   1.2766509E+06   1.2093809E+06   2.7242218E+06   2.3446600E+06   2.3007830E+06
    6.0750   1.6566802E+06   1.2744625E+06   1.2088045E+06   2.7240088E+06   2.3429752E+06   2.3000828E+06
    6.0875   1.6558442E+06   1.2723012E+06   1.2082794E+06   2.7236890E+06   2.3413380E+06   2.2994372E+06
    6.1000   1.6547458E+06   1.2702112E+06   1.2078534E+06   2.7231975E+06   2.3397882E+06   2.2988985E+06
    6.1125   1.6533258E+06   1.2682304E+06   1.2075726E+06   2.7224748E+06   2.3383605E+06   2.2985160E+06
    6.1250   1.6515346E+06   1.2663890E+06   1.2074792E+06   2.7214690E+06   2.3370842E+06   2.2983352E+06
    6.1375   1.6493339E+06   1.2647095E+06   1.2076099E+06   2.7201375E+06   2.3359810E+06   2.2983952E+06
    6.1500   1.6466986E+06   1.2632052E+06   1.2079936E+06   2.7184498E+06   2.3350662E+06   2.2987278E+06
    6.1625   1.6436176E+06   1.2618805E+06   1.2086514E+06   2.7163875E+06   2.3343462E+06   2.2993550E+06
    6.1750   1.6400945E+06   1.2607311E+06   1.2095944E+06   2.7139460E+06   2.3338202E+06   2.3002890E+06
    6.1875   1.6361475E+06   1.2597442E+06   1.2108239E+06   2.7111332E+06   2.3334805E+06   2.3015318E+06
    6.2000   1.6318084E+06   1.2589001E+06   1.2123312E+06   2.7079715E+06   2.3333108E+06   2.3030745E+06
    6.2125   1.6271220E+06   1.2581725E+06   1.2140978E+06   2.7044928E+06   2.3332902E+06   2.3048982E+06
    6.2250   1.6221440E+06   1.2575301E+06   1.2160955E+06   2.7007428E+06   2.3333918E+06   2.3069745E+06
    6.2375   1.6169391E+06   1.2569389E+06   1.2182888E+06   2.6967730E+06   2.3335848E+06   2.3092665E+06
    6.2500   1.6115785E+06   1.2563624E+06   1.2206349E+06   2.6926442E+06   2.3338360E+06   2.3117305E+06
    6.2625   1.6061375E+06   1.2557642E+06   1.2230865E+06   2.6884198E+06   2.3341105E+06   2.3143178E+06
    6.2750   1.6006924E+06   1.2551095E+06   1.2255930E+06   2.6841660E+06   2.3343738E+06   2.3169762E+06
    6.2875   1.5953181E+06   1.2543658E+06   1.2281032E+06   2.6799475E+06   2.3345922E+06   2.3196525E+06
    6.3000   1.5900851E+06   1.2535051E+06   1.2305666E+06   2.6758270E+06   2.3347352E+06   2.3222948E+06
    6.3125   1.5850575E+06   1.2525048E+06   1.2329360E+06   2.6718602E+06   2.3347752E+06   2.3248532E+06
    6.3250   1.5802901E+06   1.2513478E+06   1.2351695E+06   2.6680962E+06   2.3346902E+06   2.3272840E+06
    6.3375   1.5758272E+06   1.2500240E+06   1.2372316E+06   2.6645745E+06   2.3344625E+06   2.3295492E+06
    6.3500   1.5717012E+06   1.2485306E+06   1.2390956E+06   2.6613232E+06   2.3340808E+06   2.3316190E+06
    6.3625   1.5679314E+06   1.2468712E+06   1.2407434E+06   2.6583600E+06   2.3335400E+06   2.3334722E+06
    6.3750   1.5645235E+06   1.2450570E+06   1.2421674E+06   2.6556892E+06   2.3328415E+06   2.3350978E+06
    6.3875   1.5614706E+06   1.2431048E+06   1.2433700E+06   2.6533040E+06   2.3319928E+06   2.3364942E+06
    6.4000   1.5587528E+06   1.2410375E+06   1.2443638E+06   2.6511855E+06   2.3310060E+06   2.3376698E+06
    6.4125   1.5563390E+06   1.2388825E+06   1.2451708E+06   2.6493045E+06   2.3299005E+06   2.3386418E+06
    6.4250   1.5541884E+06   1.2366714E+06   1.2458214E+06   2.6476228E+06   2.3286988E+06   2.3394358E+06
    6.4375   1.5522519E+06   1.2344379E+06   1.2463531E+06   2.6460942E+06   2.3274275E+06   2.3400838E+06
    6.4500   1.5504751E+06   1.2322174E+06   1.2468092E+06   2.6446682E+06   2.3261158E+06   2.3406238E+06
    6.4625   1.5488001E+06   1.2300452E+06   1.2472361E+06   2.6432900E+06   2.3247948E+06   2.3410968E+06
    6.4750   1.5471680E+06   1.2279560E+06   1.2476820E+06   2.6419048E+06   2.3234955E+06   2.3415450E+06
    6.4875   1.5455216E+06   1.2259821E+06   1.2481942E+06   2.6404590E+06   2.3222492E+06   2.3420115E+06
    6.5000   1.5438079E+06   1.2241528E+06   1.2488179E+06   2.6389028E+06   2.3210850E+06   2.3425360E+06
    6.5125   1.5419795E+06   1.2224931E+06   1.2495931E+06   2.6371920E+06   2.3200298E+06   2.3431548E+06
    6.5250   1.5399975E+06   1.2210238E+06   1.2505538E+06   2.6352908E+06   2.3191070E+06   2.3438985E+06
    6.5375   1.5378322E+06   1.2197599E+06   1.2517259E+06   2.6331718E+06   2.3183358E+06   2.3447908E+06
    6.5500   1.5354651E+06   1.2187111E+06   1.2531264E+06   2.6308182E+06   2.3177308E+06   2.3458475E+06
    6.5625   1.5328885E+06   1.2178812E+06   1.2547625E+06   2.6282248E+06   2.3173010E+06   2.3470752E+06
    6.5750   1.5301065E+06   1.2172686E+06   1.2566315E+06   2.6253968E+06   2.3170508E+06   2.3484732E+06
    6.5875   1.5271349E+06   1.2168658E+06   1.2587202E+06   2.6223510E+06   2.3169780E+06   2.3500308E+06
    6.6000   1.5239995E+06   1.2166606E+06   1.2610064E+06   2.6191150E+06   2.3170765E+06   2.3517292E+06
    6.6125   1.5207365E+06   1.2166361E+06   1.2634586E+06   2.6157258E+06   2.3173340E+06   2.3535425E+06
    6.6250   1.5173894E+06   1.2167720E+06   1.2660386E+06   2.6122282E+06   2.3177345E+06   2.3554390E+06
    6.6375   1.5140084E+06   1.2170445E+06   1.2687019E+06   2.6086740E+06   2.3182575E+06   2.3573808E+06
    6.6500   1.5106478E+06   1.2174281E+06   1.2714000E+06   2.6051195E+06   2.3188805E+06   2.3593285E+06
    6.6625   1.5073639E+06   1.2178962E+06   1.2740826E+06   2.6016230E+06   2.3195778E+06   2.3612402E+06
    6.6750   1.5042131E+06   1.2184219E+06   1.2766989E+06   2.5982432E+06   2.3203225E+06   2.3630740E+06
    6.6875   1.5012492E+06   1.2189788E+06   1.2792004E+06   2.5950375E+06   2.3210882E+06   2.3647910E+06
    6.7000   1.4985220E+06   1.2195424E+06   1.2815420E+06   2.5920588E+06   2.3218482E+06   2.3663548E+06
    6.7125   1.4960742E+06   1.2200909E+06   1.2836845E+06   2.5893542E+06   2.3225788E+06   2.3677352E+06
    6.7250   1.4939414E+06   1.2206052E+06   1.2855954E+06   2.5869635E+06   2.3232572E+06   2.3689075E+06
    6.7375   1.4921494E+06   1.2210704E+06   1.2872504E+06   2.5849180E+06   2.3238655E+06   2.3698545E+06
    6.7500   1.4907141E+06   1.2214756E+06   1.2886341E+06   2.5832380E+06   2.3243892E+06   2.3705668E+06
    6.7625   1.4896410E+06   1.2218149E+06   1.2897405E+06   2.5819350E+06   2.3248182E+06   2.3710430E+06
    6.7750   1.4889245E+06   1.2220868E+06   1.2905729E+06   2.5810082E+06   2.3251480E+06   2.3712908E+06
    6.7875   1.4885491E+06   1.2222946E+06   1.2911434E+06   2.5804480E+06   2.3253788E+06   2.3713235E+06
    6.8000   1.4884892E+06   1.2224466E+06   1.2914722E+06   2.5802330E+06   2.3255162E+06   2.3711635E+06
    6.8125   1.4887115E+06   1.2225552E+06   1.2915872E+06   2.5803348E+06   2.3255705E+06   2.3708378E+06
    6.8250   1.4891749E+06   1.2226366E+06   1.2915214E+06   2.5807162E+06   2.3255568E+06   2.3703782E+06
    6.8375   1.4898335E+06   1.2227101E+06   1.2913121E+06   2.5813345E+06   2.3254942E+06   2.3698202E+06
    6.8500   1.4906378E+06   1.2227979E+06   1.2909994E+06   2.5821422E+06   2.3254050E+06   2.3692010E+06
    6.8625   1.4915369E+06   1.2229234E+06   1.2906236E+06   2.5830902E+06   2.3253135E+06   2.3685578E+06
    6.8750   1.4924808E+06   1.2231112E+06   1.2902241E+06   2.5841285E+06   2.3252462E+06   2.3679260E+06
    6.8875   1.4934216E+06   1.2233858E+06   1.2898376E+06   2.5852080E+06   2.3252300E+06   2.3673390E+06
    6.9000   1.4943164E+06   1.2237702E+06   1.2894964E+06   2.5862842E+06   2.3252898E+06   2.3668255E+06
    6.9125   1.4951282E+06   1.2242860E+06   1.2892266E+06   2.5873168E+06   2.3254508E+06   2.3664092E+06
    6.9250   1.4958278E+06   1.2249516E+06   1.2890486E+06   2.5882720E+06   2.3257338E+06   2.3661072E+06
    6.9375   1.4963941E+06   1.2257821E+06   1.2889746E+06   2.5891238E+06   2.3261572E+06   2.3659305E+06
    6.9500   1.4968161E+06   1.2267882E+06   1.2890095E+06   2.5898545E+06   2.3267342E+06   2.3658825E+06
    6.9625   1.4970920E+06   1.2279760E+06   1.2891499E+06   2.5904555E+06   2.3274735E+06   2.3659598E+06
    6.9750   1.4972299E+06   1.2293464E+06   1.2893851E+06   2.5909268E+06   2.3283785E+06   2.3661518E+06
    6.9875   1.4972471E+06   1.2308954E+06   1.2896979E+06   2.5912780E+06   2.3294460E+06   2.3664422E+06
    7.0000   1.4971695E+06   1.2326132E+06   1.2900644E+06   2.5915262E+06   2.3306680E+06   2.3668088E+06
    7.0125   1.4970302E+06   1.2344860E+06   1.2904565E+06   2.5916960E+06   2.3320312E+06   2.3672252E+06
    7.0250   1.4968685E+06   1.2364944E+06   1.2908422E+06   2.5918185E+06   2.3335162E+06   2.3676615E+06
    7.0375   1.4967276E+06   1.2386155E+06   1.2911880E+06   2.5919288E+06   2.3351005E+06   2.3680855E+06
    7.0500   1.4966538E+06   1.2408231E+06   1.2914594E+06   2.5920650E+06   2.3367572E+06   2.3684652E+06
    7.0625   1.4966936E+06   1.2430886E+06   1.2916232E+06   2.5922678E+06   2.3384565E+06   2.3687682E+06
    7.0750   1.4968928E+06   1.2453818E+06   1.2916490E+06   2.5925765E+06   2.3401680E+06   2.3689645E+06
    7.0875   1.4972939E+06   1.2476722E+06   1.2915095E+06   2.5930280E+06   2.3418600E+06   2.3690265E+06
    7.1000   1.4979346E+06   1.2499300E+06   1.2911830E+06   2.5936570E+06   2.3435020E+06   2.3689312E+06
    7.1125   1.4988469E+06   1.2521269E+06   1.2906532E+06   2.5944918E+06   2.3450650E+06   2.3686602E+06
    7.1250   1.5000549E+06   1.2542375E+06   1.2899104E+06   2.5955550E+06   2.3465238E+06   2.3682005E+06
    7.1375   1.5015745E+06   1.2562399E+06   1.2889516E+06   2.5968620E+06   2.3478562E+06   2.3675445E+06
    7.1500   1.5034128E+06   1.2581164E+06   1.2877809E+06   2.5984200E+06   2.3490452E+06   2.3666915E+06
    7.1625   1.5055672E+06   1.2598545E+06   1.2864082E+06   2.6002288E+06   2.3500795E+06   2.3656455E+06
    7.1750   1.5080266E+06   1.2614471E+06   1.2848505E+06   2.6022788E+06   2.3509530E+06   2.3644162E+06
    7.1875   1.5107708E+06   1.2628925E+06   1.2831291E+06   2.6045535E+06   2.3516660E+06   2.3630192E+06
    7.2000   1.5137716E+06   1.2641948E+06   1.2812705E+06   2.6070288E+06   2.3522248E+06   2.3614730E+06
    7.2125   1.5169945E+06   1.2653632E+06   1.2793039E+06   2.6096745E+06   2.3526412E+06   2.3598005E+06
    7.2250   1.5203988E+06   1.2664121E+06   1.2772608E+06   2.6124555E+06   2.3529325E+06   2.3580262E+06
    7.2375   1.5239401E+06   1.2673598E+06   1.2751731E+06   2.6153325E+06   2.3531200E+06   2.3561770E+06
    7.2500   1.5275716E+06   1.2682281E+06   1.2730728E+06   2.6182640E+06   2.3532285E+06   2.3542798E+06
    7.2625   1.5312458E+06   1.2690412E+06   1.2709899E+06   2.6212080E+06   2.3532852E+06   2.3523610E+06
    7.2750   1.5349161E+06   1.2698248E+06   1.2689515E+06   2.6241235E+06   2.3533190E+06   2.3504450E+06
    7.2875   1.5385386E+06   1.2706041E+06   1.2669811E+06   2.6269720E+06   2.3533585E+06   2.3485550E+06
    7.3000   1.5420738E+06   1.2714041E+06   1.2650980E+06   2.6297182E+06   2.3534308E+06   2.3467105E+06
    7.3125   1.5454871E+06   1.2722471E+06   1.2633161E+06   2.6323328E+06   2.3535608E+06   2.3449272E+06
    7.3250   1.5487510E+06   1.2731522E+06   1.2616439E+06   2.6347918E+06   2.3537705E+06   2.3432180E+06
    7.3375   1.5518450E+06   1.2741346E+06   1.2600848E+06   2.6370792E+06   2.3540765E+06   2.3415900E+06
    7.3500   1.5547568E+06   1.2752042E+06   1.2586364E+06   2.6391852E+06   2.3544915E+06   2.3400478E+06
    7.3625   1.5574818E+06   1.2763658E+06   1.2572915E+06   2.6411088E+06   2.3550212E+06   2.3385905E+06
    7.3750   1.5600234E+06   1.2776179E+06   1.2560384E+06   2.6428558E+06   2.3556668E+06   2.3372145E+06
    7.3875   1.5623928E+06   1.2789536E+06   1.2548614E+06   2.6444392E+06   2.3564222E+06   2.3359118E+06
    7.4000   1.5646075E+06   1.2803601E+06   1.2537421E+06   2.6458795E+06   2.3572762E+06   2.3346725E+06
    7.4125   1.5666911E+06   1.2818192E+06   1.2526596E+06   2.6472012E+06   2.3582128E+06   2.3334838E+06
    7.4250   1.5686716E+06   1.2833081E+06   1.2515922E+06   2.6484345E+06   2.3592100E+06   2.3323315E+06
    7.4375   1.5705801E+06   1.2848001E+06   1.2505178E+06   2.6496130E+06   2.3602438E+06   2.3312005E+06
    7.4500   1.5724499E+06   1.2862659E+06   1.2494149E+06   2.6507702E+06   2.3612858E+06   2.3300758E+06
    7.4625   1.5743140E+06   1.2876744E+06   1.2482640E+06   2.6519422E+06   2.3623072E+06   2.3289425E+06
    7.4750   1.5762044E+06   1.2889940E+06   1.2470475E+06   2.6531628E+06   2.3632788E+06   2.3277870E+06
    7.4875   1.5781502E+06   1.2901944E+06   1.2457514E+06   2.6544628E+06   2.3641715E+06   2.3265978E+06
    7.5000   1.5801770E+06   1.2912469E+06   1.2443645E+06   2.6558708E+06   2.3649592E+06   2.3253652E+06
    7.5125   1.5823046E+06   1.2921265E+06   1.2428804E+06   2.6574085E+06   2.3656188E+06   2.3240828E+06
    7.5250   1.5845475E+06   1.2928122E+06   1.2412960E+06   2.6590928E+06   2.3661305E+06   2.3227460E+06
    7.5375   1.5869130E+06   1.2932884E+06   1.2396128E+06   2.6609350E+06   2.3664805E+06   2.3213540E+06
    7.5500   1.5894018E+06   1.2935450E+06   1.2378360E+06   2.6629370E+06   2.3666602E+06   2.3199092E+06
    7.5625   1.5920072E+06   1.2935786E+06   1.2359748E+06   2.6650960E+06   2.3666662E+06   2.3184165E+06
    7.5750   1.5947161E+06   1.2933918E+06   1.2340416E+06   2.6674008E+06   2.3665015E+06   2.3168842E+06
    7.5875   1.5975086E+06   1.2929936E+06   1.2320518E+06   2.6698338E+06   2.3661750E+06   2.3153225E+06
    7.6000   1.6003595E+06   1.2923989E+06   1.2300229E+06   2.6723722E+06   2.3657002E+06   2.3137442E+06
    7.6125   1.6032386E+06   1.2916278E+06   1.2279740E+06   2.6749878E+06   2.3650960E+06   2.3121640E+06
    7.6250   1.6061126E+06   1.2907050E+06   1.2259255E+06   2.6776478E+06   2.3643848E+06   2.3105972E+06
    7.6375   1.6089458E+06   1.2896586E+06   1.2238978E+06   2.6803172E+06   2.3635920E+06   2.3090608E+06
    7.6500   1.6117015E+06   1.2885190E+06   1.2219110E+06   2.6829602E+06   2.3627448E+06   2.3075708E+06
    7.6625   1.6143435E+06   1.2873175E+06   1.2199846E+06   2.6855390E+06   2.3618708E+06   2.3061440E+06
    7.6750   1.6168379E+06   1.2860852E+06   1.2181362E+06   2.6880190E+06   2.3609968E+06   2.3047955E+06
    7.6875   1.6191532E+06   1.2848519E+06   1.2163819E+06   2.6903665E+06   2.3601490E+06   2.3035400E+06
    7.7000   1.6212629E+06   1.2836444E+06   1.2147349E+06   2.6925522E+06   2.3593495E+06   2.3023895E+06
    7.7125   1.6231451E+06   1.2824859E+06   1.2132062E+06   2.6945510E+06   2.3586175E+06   2.3013542E+06
    7.7250   1.6247846E+06   1.2813951E+06   1.2118040E+06   2.6963442E+06   2.3579678E+06   2.3004420E+06
    7.7375   1.6261720E+06   1.2803852E+06   1.2105335E+06   2.6979170E+06   2.3574095E+06   2.2996580E+06
    7.7500   1.6273051E+06   1.2794639E+06   1.2093968E+06   2.6992632E+06   2.3569472E+06   2.2990045E+06
    7.7625   1.6281885E+06   1.2786325E+06   1.2083935E+06   2.7003812E+06   2.3565800E+06   2.2984810E+06
    7.7750   1.6288328E+06   1.2778870E+06   1.2075206E+06   2.7012775E+06   2.3563010E+06   2.2980842E+06
    7.7875   1.6292551E+06   1.2772175E+06   1.2067725E+06   2.7019630E+06   2.3560992E+06   2.2978080E+06
    7.8000   1.6294775E+06   1.2766092E+06   1.2061416E+06   2.7024545E+06   2.3559590E+06   2.2976440E+06
    7.8125   1.6295265E+06   1.2760435E+06   1.2056188E+06   2.7027735E+06   2.3558608E+06   2.2975812E+06
    7.8250   1.6294319E+06   1.2754979E+06   1.2051935E+06   2.7029445E+06   2.3557832E+06   2.2976075E+06
    7.8375   1.6292251E+06   1.2749484E+06   1.2048545E+06   2.7029955E+06   2.3557025E+06   2.2977088E+06
    7.8500   1.6289390E+06   1.2743696E+06   1.2045899E+06   2.7029540E+06   2.3555945E+06   2.2978700E+06
    7.8625   1.6286052E+06   1.2737368E+06   1.2043879E+06   2.7028502E+06   2.3554358E+06   2.2980760E+06
    7.8750   1.6282542E+06   1.2730262E+06   1.2042371E+06   2.7027108E+06   2.3552038E+06   2.2983112E+06
    7.8875   1.6279132E+06   1.2722171E+06   1.2041274E+06   2.7025615E+06   2.3548798E+06   2.2985618E+06
    7.9000   1.6276058E+06   1.2712919E+06   1.2040490E+06   2.7024255E+06   2.3544468E+06   2.2988130E+06
    7.9125   1.6273504E+06   1.2702374E+06   1.2039945E+06   2.7023208E+06   2.3538930E+06   2.2990535E+06
    7.9250   1.6271604E+06   1.2690456E+06   1.2039578E+06   2.7022612E+06   2.3532108E+06   2.2992732E+06
    7.9375   1.6270432E+06   1.2677138E+06   1.2039346E+06   2.7022538E+06   2.3523972E+06   2.2994640E+06
    7.9500   1.6270002E+06   1.2662446E+06   1.2039232E+06   2.7022932E+06   2.3514550E+06   2.2996212E+06
    7.9625   1.6270268E+06   1.2646464E+06   1.2039238E+06   2.7023552E+06   2.3503908E+06   2.2997420E+06
    7.9750   1.6271122E+06   1.2629325E+06   1.2039386E+06   2.7023998E+06   2.3492165E+06   2.2998270E+06
    7.9875   1.6272395E+06   1.2611209E+06   1.2039724E+06   2.7023865E+06   2.3479478E+06   2.2998798E+06
    8.0000   1.6273842E+06   1.2592334E+06   1.2040311E+06   2.7023008E+06   2.3466032E+06   2.2999065E+06
    8.0125   1.6275131E+06   1.2572948E+06   1.2041232E+06   2.7021620E+06   2.3452050E+06   2.2999158E+06
    8.0250   1.6275841E+06   1.2553320E+06   1.2042582E+06   2.7020118E+06   2.3437762E+06   2.2999192E+06
    8.0375   1.6275508E+06   1.2533728E+06   1.2044468E+06   2.7018890E+06   2.3423412E+06   2.2999298E+06
    8.0500   1.6273712E+06   1.2514445E+06   1.2047000E+06   2.7018098E+06   2.3409242E+06   2.2999620E+06
    8.0625   1.6270175E+06   1.2495735E+06   1.2050298E+06   2.7017595E+06   2.3395480E+06   2.3000318E+06
    8.0750   1.6264811E+06   1.2477838E+06   1.2054475E+06   2.7016995E+06   2.3382335E+06   2.3001542E+06
    8.0875   1.6257718E+06   1.2460961E+06   1.2059641E+06   2.7015782E+06   2.3369988E+06   2.3003455E+06
    8.1000   1.6249096E+06   1.2445275E+06   1.2065895E+06   2.7013428E+06   2.3358590E+06   2.3006202E+06
    8.1125   1.6239151E+06   1.2430904E+06   1.2073319E+06   2.7009500E+06   2.3348255E+06   2.3009920E+06
    8.1250   1.6228018E+06   1.2417925E+06   1.2081979E+06   2.7003702E+06   2.3339050E+06   2.3014715E+06
    8.1375   1.6215719E+06   1.2406365E+06   1.2091918E+06   2.6995902E+06   2.3331000E+06   2.3020682E+06
    8.1500   1.6202195E+06   1.2396201E+06   1.2103154E+06   2.6986098E+06   2.3324095E+06   2.3027880E+06
    8.1625   1.6187342E+06   1.2387368E+06   1.2115676E+06   2.6974395E+06   2.3318280E+06   2.3036338E+06
    8.1750   1.6171070E+06   1.2379755E+06   1.2129452E+06   2.6960968E+06   2.3313470E+06   2.3046055E+06
    8.1875   1.6153348E+06   1.2373218E+06   1.2144415E+06   2.6946035E+06   2.3309542E+06   2.3056992E+06
    8.2000   1.6134229E+06   1.2367585E+06   1.2160474E+06   2.6929848E+06   2.3306358E+06   2.3069088E+06
    8.2125   1.6113861E+06   1.2362668E+06   1.2177515E+06   2.6912670E+06   2.3303755E+06   2.3082238E+06
    8.2250   1.6092464E+06   1.2358265E+06   1.2195398E+06   2.6894778E+06   2.3301572E+06   2.3096318E+06
    8.2375   1.6070309E+06   1.2354176E+06   1.2213968E+06   2.6876458E+06   2.3299635E+06   2.3111182E+06
    8.2500   1.6047694E+06   1.2350212E+06   1.2233054E+06   2.6857978E+06   2.3297782E+06   2.3126660E+06
    8.2625   1.6024916E+06   1.2346199E+06   1.2252480E+06   2.6839610E+06   2.3295865E+06   2.3142580E+06
    8.2750   1.6002248E+06   1.2341988E+06   1.2272065E+06   2.6821600E+06   2.3293752E+06   2.3158758E+06
    8.2875   1.5979929E+06   1.2337462E+06   1.2291632E+06   2.6804162E+06   2.3291340E+06   2.3175010E+06
    8.3000   1.5958155E+06   1.2332540E+06   1.2311012E+06   2.6787480E+06   2.3288545E+06   2.3191170E+06
    8.3125   1.5937071E+06   1.2327180E+06   1.2330054E+06   2.6771698E+06   2.3285322E+06   2.3207070E+06
    8.3250   1.5916779E+06   1.2321379E+06   1.2348624E+06   2.6756898E+06   2.3281658E+06   2.3222585E+06
    8.3375   1.5897340E+06   1.2315172E+06   1.2366614E+06   2.6743122E+06   2.3277562E+06   2.3237590E+06
    8.3500   1.5878779E+06   1.2308635E+06   1.2383945E+06   2.6730358E+06   2.3273088E+06   2.3252010E+06
    8.3625   1.5861095E+06   1.2301872E+06   1.2400569E+06   2.6718538E+06   2.3268302E+06   2.3265792E+06
    8.3750   1.5844265E+06   1.2295022E+06   1.2416472E+06   2.6707552E+06   2.3263308E+06   2.3278918E+06
    8.3875   1.5828244E+06   1.2288240E+06   1.2431671E+06   2.6697248E+06   2.3258212E+06   2.3291400E+06
    8.4000   1.5812968E+06   1.2281696E+06   1.2446216E+06   2.6687458E+06   2.3253152E+06   2.3303288E+06
    8.4125   1.5798349E+06   1.2275571E+06   1.2460184E+06   2.6677980E+06   2.3248262E+06   2.3314658E+06
    8.4250   1.5784274E+06   1.2270044E+06   1.2473681E+06   2.6668630E+06   2.3243678E+06   2.3325602E+06
    8.4375   1.5770602E+06   1.2265285E+06   1.2486831E+06   2.6659220E+06   2.3239538E+06   2.3336250E+06
    8.4500   1.5757171E+06   1.2261452E+06   1.2499772E+06   2.6649582E+06   2.3235965E+06   2.3346728E+06
    8.4625   1.5743799E+06   1.2258681E+06   1.2512656E+06   2.6639575E+06   2.3233078E+06   2.3357175E+06
    8.4750   1.5730296E+06   1.2257084E+06   1.2525629E+06   2.6629070E+06   2.3230968E+06   2.3367732E+06
    8.4875   1.5716479E+06   1.2256740E+06   1.2538835E+06   2.6617975E+06   2.3229710E+06   2.3378532E+06
    8.5000   1.5702179E+06   1.2257701E+06   1.2552405E+06   2.6606215E+06   2.3229352E+06   2.3389688E+06
