
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 20-Feb-2024 at 12:40:50.

 
 
 
      Time        ANCHTEN1        ANCHTEN2        ANCHTEN3        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   30.3500   2.1193008E+06   1.1010130E+06   1.0939845E+06   3.2101098E+06   2.1809130E+06   2.1744345E+06
   30.3625   2.1204655E+06   1.1006318E+06   1.0940799E+06   3.2110835E+06   2.1804905E+06   2.1745228E+06
   30.3750   2.1216218E+06   1.1002455E+06   1.0941685E+06   3.2120568E+06   2.1800660E+06   2.1746042E+06
   30.3875   2.1227685E+06   1.0998545E+06   1.0942501E+06   3.2130280E+06   2.1796398E+06   2.1746788E+06
   30.4000   2.1239052E+06   1.0994590E+06   1.0943241E+06   3.2139968E+06   2.1792130E+06   2.1747468E+06
   30.4125   2.1250318E+06   1.0990595E+06   1.0943902E+06   3.2149615E+06   2.1787858E+06   2.1748075E+06
   30.4250   2.1261470E+06   1.0986564E+06   1.0944480E+06   3.2159215E+06   2.1783590E+06   2.1748618E+06
   30.4375   2.1272505E+06   1.0982499E+06   1.0944972E+06   3.2168758E+06   2.1779332E+06   2.1749088E+06
   30.4500   2.1283418E+06   1.0978405E+06   1.0945375E+06   3.2178235E+06   2.1775090E+06   2.1749488E+06
   30.4625   2.1294202E+06   1.0974286E+06   1.0945686E+06   3.2187632E+06   2.1770868E+06   2.1749818E+06
   30.4750   2.1304850E+06   1.0970148E+06   1.0945902E+06   3.2196945E+06   2.1766672E+06   2.1750075E+06
   30.4875   2.1315360E+06   1.0965991E+06   1.0946021E+06   3.2206165E+06   2.1762508E+06   2.1750262E+06
   30.5000   2.1325722E+06   1.0961824E+06   1.0946042E+06   3.2215282E+06   2.1758378E+06   2.1750378E+06
   30.5125   2.1335932E+06   1.0957650E+06   1.0945965E+06   3.2224295E+06   2.1754290E+06   2.1750422E+06
   30.5250   2.1345985E+06   1.0953474E+06   1.0945786E+06   3.2233190E+06   2.1750245E+06   2.1750398E+06
   30.5375   2.1355872E+06   1.0949301E+06   1.0945506E+06   3.2241965E+06   2.1746252E+06   2.1750300E+06
   30.5500   2.1365592E+06   1.0945136E+06   1.0945125E+06   3.2250615E+06   2.1742312E+06   2.1750132E+06
   30.5625   2.1375132E+06   1.0940984E+06   1.0944644E+06   3.2259132E+06   2.1738428E+06   2.1749892E+06
   30.5750   2.1384490E+06   1.0936851E+06   1.0944062E+06   3.2267515E+06   2.1734605E+06   2.1749585E+06
   30.5875   2.1393658E+06   1.0932742E+06   1.0943382E+06   3.2275760E+06   2.1730848E+06   2.1749205E+06
   30.6000   2.1402628E+06   1.0928664E+06   1.0942605E+06   3.2283860E+06   2.1727155E+06   2.1748755E+06
   30.6125   2.1411398E+06   1.0924620E+06   1.0941732E+06   3.2291818E+06   2.1723535E+06   2.1748235E+06
   30.6250   2.1419958E+06   1.0920618E+06   1.0940765E+06   3.2299628E+06   2.1719988E+06   2.1747645E+06
   30.6375   2.1428302E+06   1.0916662E+06   1.0939706E+06   3.2307290E+06   2.1716518E+06   2.1746988E+06
   30.6500   2.1436425E+06   1.0912759E+06   1.0938558E+06   3.2314802E+06   2.1713128E+06   2.1746258E+06
   30.6625   2.1444322E+06   1.0908915E+06   1.0937322E+06   3.2322165E+06   2.1709818E+06   2.1745458E+06
   30.6750   2.1451985E+06   1.0905135E+06   1.0936004E+06   3.2329380E+06   2.1706592E+06   2.1744590E+06
   30.6875   2.1459410E+06   1.0901425E+06   1.0934605E+06   3.2336442E+06   2.1703450E+06   2.1743652E+06
   30.7000   2.1466595E+06   1.0897790E+06   1.0933128E+06   3.2343358E+06   2.1700400E+06   2.1742648E+06
   30.7125   2.1473530E+06   1.0894238E+06   1.0931575E+06   3.2350128E+06   2.1697435E+06   2.1741570E+06
   30.7250   2.1480215E+06   1.0890770E+06   1.0929951E+06   3.2356748E+06   2.1694565E+06   2.1740425E+06
   30.7375   2.1486645E+06   1.0887394E+06   1.0928260E+06   3.2363228E+06   2.1691788E+06   2.1739212E+06
   30.7500   2.1492818E+06   1.0884115E+06   1.0926504E+06   3.2369560E+06   2.1689102E+06   2.1737930E+06
   30.7625   2.1498728E+06   1.0880938E+06   1.0924685E+06   3.2375752E+06   2.1686518E+06   2.1736580E+06
   30.7750   2.1504378E+06   1.0877866E+06   1.0922810E+06   3.2381808E+06   2.1684025E+06   2.1735160E+06
   30.7875   2.1509765E+06   1.0874904E+06   1.0920880E+06   3.2387722E+06   2.1681635E+06   2.1733672E+06
   30.8000   2.1514888E+06   1.0872058E+06   1.0918900E+06   3.2393502E+06   2.1679342E+06   2.1732120E+06
   30.8125   2.1519745E+06   1.0869328E+06   1.0916872E+06   3.2399145E+06   2.1677152E+06   2.1730502E+06
   30.8250   2.1524342E+06   1.0866720E+06   1.0914802E+06   3.2404655E+06   2.1675062E+06   2.1728818E+06
   30.8375   2.1528675E+06   1.0864238E+06   1.0912692E+06   3.2410032E+06   2.1673075E+06   2.1727070E+06
   30.8500   2.1532748E+06   1.0861882E+06   1.0910548E+06   3.2415280E+06   2.1671192E+06   2.1725260E+06
   30.8625   2.1536562E+06   1.0859658E+06   1.0908371E+06   3.2420392E+06   2.1669418E+06   2.1723390E+06
   30.8750   2.1540125E+06   1.0857564E+06   1.0906166E+06   3.2425375E+06   2.1667745E+06   2.1721460E+06
   30.8875   2.1543435E+06   1.0855605E+06   1.0903938E+06   3.2430222E+06   2.1666180E+06   2.1719475E+06
   30.9000   2.1546498E+06   1.0853781E+06   1.0901690E+06   3.2434940E+06   2.1664722E+06   2.1717435E+06
   30.9125   2.1549320E+06   1.0852094E+06   1.0899426E+06   3.2439522E+06   2.1663375E+06   2.1715342E+06
   30.9250   2.1551905E+06   1.0850545E+06   1.0897151E+06   3.2443968E+06   2.1662138E+06   2.1713200E+06
   30.9375   2.1554258E+06   1.0849134E+06   1.0894868E+06   3.2448275E+06   2.1661010E+06   2.1711012E+06
   30.9500   2.1556388E+06   1.0847861E+06   1.0892581E+06   3.2452442E+06   2.1659995E+06   2.1708782E+06
   30.9625   2.1558300E+06   1.0846729E+06   1.0890295E+06   3.2456465E+06   2.1659092E+06   2.1706512E+06
   30.9750   2.1559998E+06   1.0845734E+06   1.0888012E+06   3.2460342E+06   2.1658305E+06   2.1704205E+06
   30.9875   2.1561495E+06   1.0844878E+06   1.0885738E+06   3.2464072E+06   2.1657630E+06   2.1701865E+06
   31.0000   2.1562792E+06   1.0844160E+06   1.0883474E+06   3.2467648E+06   2.1657072E+06   2.1699498E+06
   31.0125   2.1563902E+06   1.0843579E+06   1.0881225E+06   3.2471068E+06   2.1656630E+06   2.1697102E+06
   31.0250   2.1564832E+06   1.0843132E+06   1.0878994E+06   3.2474330E+06   2.1656305E+06   2.1694688E+06
   31.0375   2.1565590E+06   1.0842822E+06   1.0876782E+06   3.2477425E+06   2.1656098E+06   2.1692255E+06
   31.0500   2.1566182E+06   1.0842645E+06   1.0874596E+06   3.2480358E+06   2.1656010E+06   2.1689805E+06
   31.0625   2.1566620E+06   1.0842599E+06   1.0872436E+06   3.2483120E+06   2.1656040E+06   2.1687348E+06
   31.0750   2.1566910E+06   1.0842682E+06   1.0870305E+06   3.2485710E+06   2.1656190E+06   2.1684880E+06
   31.0875   2.1567060E+06   1.0842894E+06   1.0868205E+06   3.2488125E+06   2.1656458E+06   2.1682408E+06
   31.1000   2.1567080E+06   1.0843229E+06   1.0866139E+06   3.2490362E+06   2.1656848E+06   2.1679932E+06
   31.1125   2.1566978E+06   1.0843686E+06   1.0864109E+06   3.2492425E+06   2.1657355E+06   2.1677462E+06
   31.1250   2.1566762E+06   1.0844264E+06   1.0862116E+06   3.2494302E+06   2.1657980E+06   2.1674992E+06
   31.1375   2.1566438E+06   1.0844956E+06   1.0860164E+06   3.2496002E+06   2.1658725E+06   2.1672532E+06
   31.1500   2.1566018E+06   1.0845761E+06   1.0858251E+06   3.2497520E+06   2.1659585E+06   2.1670078E+06
   31.1625   2.1565502E+06   1.0846676E+06   1.0856381E+06   3.2498858E+06   2.1660562E+06   2.1667635E+06
   31.1750   2.1564905E+06   1.0847696E+06   1.0854556E+06   3.2500015E+06   2.1661652E+06   2.1665205E+06
   31.1875   2.1564230E+06   1.0848819E+06   1.0852775E+06   3.2500995E+06   2.1662852E+06   2.1662792E+06
   31.2000   2.1563482E+06   1.0850039E+06   1.0851041E+06   3.2501798E+06   2.1664162E+06   2.1660395E+06
   31.2125   2.1562668E+06   1.0851351E+06   1.0849354E+06   3.2502430E+06   2.1665580E+06   2.1658015E+06
   31.2250   2.1561792E+06   1.0852755E+06   1.0847715E+06   3.2502892E+06   2.1667098E+06   2.1655655E+06
   31.2375   2.1560860E+06   1.0854244E+06   1.0846125E+06   3.2503188E+06   2.1668715E+06   2.1653318E+06
   31.2500   2.1559875E+06   1.0855812E+06   1.0844585E+06   3.2503325E+06   2.1670430E+06   2.1651002E+06
   31.2625   2.1558842E+06   1.0857459E+06   1.0843096E+06   3.2503305E+06   2.1672238E+06   2.1648712E+06
   31.2750   2.1557762E+06   1.0859178E+06   1.0841659E+06   3.2503138E+06   2.1674132E+06   2.1646448E+06
   31.2875   2.1556640E+06   1.0860964E+06   1.0840274E+06   3.2502822E+06   2.1676112E+06   2.1644205E+06
   31.3000   2.1555475E+06   1.0862815E+06   1.0838940E+06   3.2502375E+06   2.1678170E+06   2.1641992E+06
   31.3125   2.1554268E+06   1.0864725E+06   1.0837661E+06   3.2501795E+06   2.1680302E+06   2.1639805E+06
   31.3250   2.1553022E+06   1.0866691E+06   1.0836435E+06   3.2501092E+06   2.1682508E+06   2.1637650E+06
   31.3375   2.1551740E+06   1.0868708E+06   1.0835262E+06   3.2500275E+06   2.1684778E+06   2.1635520E+06
   31.3500   2.1550415E+06   1.0870772E+06   1.0834144E+06   3.2499350E+06   2.1687108E+06   2.1633420E+06
   31.3625   2.1549052E+06   1.0872880E+06   1.0833079E+06   3.2498325E+06   2.1689492E+06   2.1631352E+06
   31.3750   2.1547650E+06   1.0875026E+06   1.0832069E+06   3.2497208E+06   2.1691928E+06   2.1629312E+06
   31.3875   2.1546205E+06   1.0877208E+06   1.0831112E+06   3.2496005E+06   2.1694410E+06   2.1627305E+06
   31.4000   2.1544720E+06   1.0879420E+06   1.0830210E+06   3.2494730E+06   2.1696932E+06   2.1625330E+06
   31.4125   2.1543190E+06   1.0881660E+06   1.0829360E+06   3.2493385E+06   2.1699492E+06   2.1623385E+06
   31.4250   2.1541618E+06   1.0883924E+06   1.0828562E+06   3.2491980E+06   2.1702080E+06   2.1621472E+06
   31.4375   2.1539998E+06   1.0886208E+06   1.0827816E+06   3.2490522E+06   2.1704695E+06   2.1619592E+06
   31.4500   2.1538335E+06   1.0888508E+06   1.0827119E+06   3.2489020E+06   2.1707328E+06   2.1617745E+06
   31.4625   2.1536622E+06   1.0890820E+06   1.0826471E+06   3.2487482E+06   2.1709980E+06   2.1615932E+06
   31.4750   2.1534862E+06   1.0893140E+06   1.0825870E+06   3.2485912E+06   2.1712640E+06   2.1614150E+06
   31.4875   2.1533055E+06   1.0895466E+06   1.0825314E+06   3.2484320E+06   2.1715305E+06   2.1612402E+06
   31.5000   2.1531200E+06   1.0897794E+06   1.0824800E+06   3.2482712E+06   2.1717970E+06   2.1610688E+06
   31.5125   2.1529298E+06   1.0900118E+06   1.0824328E+06   3.2481092E+06   2.1720632E+06   2.1609010E+06
   31.5250   2.1527348E+06   1.0902435E+06   1.0823892E+06   3.2479470E+06   2.1723282E+06   2.1607362E+06
   31.5375   2.1525352E+06   1.0904741E+06   1.0823494E+06   3.2477845E+06   2.1725920E+06   2.1605752E+06
   31.5500   2.1523315E+06   1.0907034E+06   1.0823129E+06   3.2476228E+06   2.1728535E+06   2.1604178E+06
   31.5625   2.1521235E+06   1.0909308E+06   1.0822792E+06   3.2474620E+06   2.1731128E+06   2.1602640E+06
   31.5750   2.1519115E+06   1.0911558E+06   1.0822484E+06   3.2473030E+06   2.1733688E+06   2.1601138E+06
   31.5875   2.1516960E+06   1.0913780E+06   1.0822200E+06   3.2471455E+06   2.1736212E+06   2.1599672E+06
   31.6000   2.1514772E+06   1.0915971E+06   1.0821938E+06   3.2469902E+06   2.1738700E+06   2.1598245E+06
   31.6125   2.1512558E+06   1.0918126E+06   1.0821692E+06   3.2468372E+06   2.1741142E+06   2.1596860E+06
   31.6250   2.1510320E+06   1.0920242E+06   1.0821464E+06   3.2466870E+06   2.1743535E+06   2.1595512E+06
   31.6375   2.1508062E+06   1.0922312E+06   1.0821246E+06   3.2465395E+06   2.1745875E+06   2.1594208E+06
   31.6500   2.1505792E+06   1.0924335E+06   1.0821039E+06   3.2463950E+06   2.1748158E+06   2.1592942E+06
   31.6625   2.1503515E+06   1.0926305E+06   1.0820838E+06   3.2462535E+06   2.1750378E+06   2.1591722E+06
   31.6750   2.1501238E+06   1.0928219E+06   1.0820639E+06   3.2461150E+06   2.1752530E+06   2.1590548E+06
   31.6875   2.1498962E+06   1.0930072E+06   1.0820441E+06   3.2459795E+06   2.1754618E+06   2.1589418E+06
   31.7000   2.1496700E+06   1.0931861E+06   1.0820241E+06   3.2458472E+06   2.1756628E+06   2.1588335E+06
   31.7125   2.1494452E+06   1.0933584E+06   1.0820036E+06   3.2457180E+06   2.1758562E+06   2.1587302E+06
   31.7250   2.1492232E+06   1.0935235E+06   1.0819824E+06   3.2455915E+06   2.1760418E+06   2.1586320E+06
   31.7375   2.1490045E+06   1.0936812E+06   1.0819602E+06   3.2454682E+06   2.1762190E+06   2.1585388E+06
   31.7500   2.1487895E+06   1.0938314E+06   1.0819369E+06   3.2453475E+06   2.1763878E+06   2.1584508E+06
   31.7625   2.1485790E+06   1.0939736E+06   1.0819120E+06   3.2452300E+06   2.1765478E+06   2.1583680E+06
   31.7750   2.1483740E+06   1.0941076E+06   1.0818855E+06   3.2451148E+06   2.1766985E+06   2.1582908E+06
   31.7875   2.1481748E+06   1.0942332E+06   1.0818572E+06   3.2450025E+06   2.1768400E+06   2.1582192E+06
   31.8000   2.1479825E+06   1.0943501E+06   1.0818270E+06   3.2448928E+06   2.1769722E+06   2.1581532E+06
   31.8125   2.1477978E+06   1.0944584E+06   1.0817946E+06   3.2447858E+06   2.1770945E+06   2.1580925E+06
   31.8250   2.1476212E+06   1.0945575E+06   1.0817601E+06   3.2446815E+06   2.1772072E+06   2.1580378E+06
   31.8375   2.1474535E+06   1.0946475E+06   1.0817231E+06   3.2445800E+06   2.1773098E+06   2.1579888E+06
   31.8500   2.1472952E+06   1.0947281E+06   1.0816836E+06   3.2444815E+06   2.1774025E+06   2.1579455E+06
   31.8625   2.1471472E+06   1.0947994E+06   1.0816416E+06   3.2443858E+06   2.1774845E+06   2.1579075E+06
   31.8750   2.1470100E+06   1.0948610E+06   1.0815970E+06   3.2442940E+06   2.1775562E+06   2.1578758E+06
   31.8875   2.1468845E+06   1.0949129E+06   1.0815498E+06   3.2442052E+06   2.1776172E+06   2.1578492E+06
   31.9000   2.1467710E+06   1.0949550E+06   1.0814998E+06   3.2441210E+06   2.1776675E+06   2.1578285E+06
   31.9125   2.1466702E+06   1.0949872E+06   1.0814471E+06   3.2440410E+06   2.1777070E+06   2.1578132E+06
   31.9250   2.1465828E+06   1.0950094E+06   1.0813919E+06   3.2439660E+06   2.1777352E+06   2.1578035E+06
   31.9375   2.1465092E+06   1.0950215E+06   1.0813339E+06   3.2438965E+06   2.1777525E+06   2.1577988E+06
   31.9500   2.1464498E+06   1.0950235E+06   1.0812734E+06   3.2438330E+06   2.1777582E+06   2.1577992E+06
   31.9625   2.1464052E+06   1.0950151E+06   1.0812104E+06   3.2437765E+06   2.1777528E+06   2.1578050E+06
   31.9750   2.1463758E+06   1.0949966E+06   1.0811449E+06   3.2437275E+06   2.1777355E+06   2.1578152E+06
   31.9875   2.1463620E+06   1.0949678E+06   1.0810771E+06   3.2436870E+06   2.1777065E+06   2.1578302E+06
   32.0000   2.1463642E+06   1.0949285E+06   1.0810071E+06   3.2436552E+06   2.1776660E+06   2.1578498E+06
   32.0125   2.1463830E+06   1.0948789E+06   1.0809351E+06   3.2436340E+06   2.1776135E+06   2.1578735E+06
   32.0250   2.1464182E+06   1.0948188E+06   1.0808612E+06   3.2436235E+06   2.1775490E+06   2.1579010E+06
   32.0375   2.1464702E+06   1.0947484E+06   1.0807855E+06   3.2436248E+06   2.1774728E+06   2.1579325E+06
   32.0500   2.1465395E+06   1.0946676E+06   1.0807084E+06   3.2436395E+06   2.1773842E+06   2.1579675E+06
   32.0625   2.1466262E+06   1.0945766E+06   1.0806298E+06   3.2436678E+06   2.1772838E+06   2.1580058E+06
   32.0750   2.1467302E+06   1.0944752E+06   1.0805500E+06   3.2437108E+06   2.1771715E+06   2.1580470E+06
   32.0875   2.1468520E+06   1.0943639E+06   1.0804692E+06   3.2437700E+06   2.1770470E+06   2.1580910E+06
   32.1000   2.1469915E+06   1.0942422E+06   1.0803878E+06   3.2438460E+06   2.1769108E+06   2.1581375E+06
   32.1125   2.1471485E+06   1.0941106E+06   1.0803056E+06   3.2439400E+06   2.1767628E+06   2.1581865E+06
   32.1250   2.1473238E+06   1.0939692E+06   1.0802232E+06   3.2440525E+06   2.1766028E+06   2.1582375E+06
   32.1375   2.1475168E+06   1.0938181E+06   1.0801408E+06   3.2441850E+06   2.1764312E+06   2.1582900E+06
   32.1500   2.1477278E+06   1.0936575E+06   1.0800584E+06   3.2443380E+06   2.1762485E+06   2.1583442E+06
   32.1625   2.1479568E+06   1.0934874E+06   1.0799761E+06   3.2445128E+06   2.1760542E+06   2.1583998E+06
   32.1750   2.1482038E+06   1.0933081E+06   1.0798945E+06   3.2447092E+06   2.1758490E+06   2.1584562E+06
   32.1875   2.1484688E+06   1.0931199E+06   1.0798135E+06   3.2449290E+06   2.1756332E+06   2.1585138E+06
   32.2000   2.1487518E+06   1.0929229E+06   1.0797332E+06   3.2451725E+06   2.1754068E+06   2.1585718E+06
   32.2125   2.1490530E+06   1.0927172E+06   1.0796541E+06   3.2454402E+06   2.1751700E+06   2.1586300E+06
   32.2250   2.1493722E+06   1.0925032E+06   1.0795761E+06   3.2457325E+06   2.1749232E+06   2.1586885E+06
   32.2375   2.1497100E+06   1.0922811E+06   1.0794994E+06   3.2460502E+06   2.1746668E+06   2.1587470E+06
   32.2500   2.1500658E+06   1.0920510E+06   1.0794242E+06   3.2463938E+06   2.1744010E+06   2.1588052E+06
   32.2625   2.1504400E+06   1.0918131E+06   1.0793506E+06   3.2467630E+06   2.1741260E+06   2.1588632E+06
   32.2750   2.1508328E+06   1.0915679E+06   1.0792786E+06   3.2471585E+06   2.1738425E+06   2.1589208E+06
   32.2875   2.1512442E+06   1.0913152E+06   1.0792085E+06   3.2475802E+06   2.1735505E+06   2.1589775E+06
   32.3000   2.1516748E+06   1.0910555E+06   1.0791402E+06   3.2480285E+06   2.1732505E+06   2.1590335E+06
   32.3125   2.1521242E+06   1.0907889E+06   1.0790740E+06   3.2485028E+06   2.1729428E+06   2.1590885E+06
   32.3250   2.1525930E+06   1.0905156E+06   1.0790096E+06   3.2490035E+06   2.1726278E+06   2.1591422E+06
   32.3375   2.1530815E+06   1.0902360E+06   1.0789474E+06   3.2495302E+06   2.1723058E+06   2.1591948E+06
   32.3500   2.1535898E+06   1.0899501E+06   1.0788871E+06   3.2500825E+06   2.1719775E+06   2.1592460E+06
   32.3625   2.1541182E+06   1.0896581E+06   1.0788288E+06   3.2506602E+06   2.1716428E+06   2.1592958E+06
   32.3750   2.1546670E+06   1.0893605E+06   1.0787725E+06   3.2512625E+06   2.1713025E+06   2.1593442E+06
   32.3875   2.1552368E+06   1.0890574E+06   1.0787182E+06   3.2518895E+06   2.1709568E+06   2.1593905E+06
   32.4000   2.1558275E+06   1.0887489E+06   1.0786658E+06   3.2525400E+06   2.1706060E+06   2.1594352E+06
   32.4125   2.1564398E+06   1.0884355E+06   1.0786152E+06   3.2532135E+06   2.1702508E+06   2.1594782E+06
   32.4250   2.1570735E+06   1.0881172E+06   1.0785665E+06   3.2539092E+06   2.1698915E+06   2.1595190E+06
   32.4375   2.1577295E+06   1.0877945E+06   1.0785194E+06   3.2546265E+06   2.1695288E+06   2.1595578E+06
   32.4500   2.1584078E+06   1.0874676E+06   1.0784738E+06   3.2553642E+06   2.1691625E+06   2.1595945E+06
   32.4625   2.1591085E+06   1.0871368E+06   1.0784298E+06   3.2561215E+06   2.1687935E+06   2.1596288E+06
   32.4750   2.1598320E+06   1.0868025E+06   1.0783870E+06   3.2568975E+06   2.1684222E+06   2.1596608E+06
   32.4875   2.1605785E+06   1.0864649E+06   1.0783456E+06   3.2576912E+06   2.1680490E+06   2.1596905E+06
   32.5000   2.1613480E+06   1.0861244E+06   1.0783052E+06   3.2585015E+06   2.1676742E+06   2.1597178E+06
   32.5125   2.1621408E+06   1.0857812E+06   1.0782659E+06   3.2593272E+06   2.1672985E+06   2.1597425E+06
   32.5250   2.1629565E+06   1.0854361E+06   1.0782274E+06   3.2601678E+06   2.1669220E+06   2.1597645E+06
   32.5375   2.1637955E+06   1.0850891E+06   1.0781896E+06   3.2610212E+06   2.1665455E+06   2.1597840E+06
   32.5500   2.1646575E+06   1.0847408E+06   1.0781525E+06   3.2618875E+06   2.1661692E+06   2.1598010E+06
   32.5625   2.1655422E+06   1.0843914E+06   1.0781158E+06   3.2627648E+06   2.1657938E+06   2.1598152E+06
   32.5750   2.1664498E+06   1.0840415E+06   1.0780794E+06   3.2636525E+06   2.1654192E+06   2.1598268E+06
   32.5875   2.1673795E+06   1.0836914E+06   1.0780432E+06   3.2645495E+06   2.1650462E+06   2.1598352E+06
   32.6000   2.1683312E+06   1.0833414E+06   1.0780071E+06   3.2654548E+06   2.1646755E+06   2.1598410E+06
   32.6125   2.1693042E+06   1.0829922E+06   1.0779709E+06   3.2663672E+06   2.1643070E+06   2.1598440E+06
   32.6250   2.1702982E+06   1.0826440E+06   1.0779346E+06   3.2672862E+06   2.1639412E+06   2.1598440E+06
   32.6375   2.1713125E+06   1.0822972E+06   1.0778979E+06   3.2682102E+06   2.1635788E+06   2.1598410E+06
   32.6500   2.1723458E+06   1.0819525E+06   1.0778609E+06   3.2691368E+06   2.1632198E+06   2.1598350E+06
   32.6625   2.1733965E+06   1.0816099E+06   1.0778232E+06   3.2700628E+06   2.1628645E+06   2.1598258E+06
   32.6750   2.1744622E+06   1.0812700E+06   1.0777851E+06   3.2709828E+06   2.1625135E+06   2.1598135E+06
   32.6875   2.1755385E+06   1.0809331E+06   1.0777461E+06   3.2718910E+06   2.1621670E+06   2.1597980E+06
   32.7000   2.1766202E+06   1.0805998E+06   1.0777062E+06   3.2727822E+06   2.1618255E+06   2.1597792E+06
   32.7125   2.1777012E+06   1.0802702E+06   1.0776655E+06   3.2736528E+06   2.1614890E+06   2.1597572E+06
   32.7250   2.1787758E+06   1.0799448E+06   1.0776235E+06   3.2745008E+06   2.1611578E+06   2.1597318E+06
   32.7375   2.1798398E+06   1.0796240E+06   1.0775805E+06   3.2753270E+06   2.1608325E+06   2.1597032E+06
   32.7500   2.1808905E+06   1.0793080E+06   1.0775360E+06   3.2761332E+06   2.1605130E+06   2.1596708E+06
   32.7625   2.1819270E+06   1.0789974E+06   1.0774902E+06   3.2769225E+06   2.1601998E+06   2.1596350E+06
   32.7750   2.1829495E+06   1.0786924E+06   1.0774430E+06   3.2776972E+06   2.1598928E+06   2.1595955E+06
   32.7875   2.1839590E+06   1.0783932E+06   1.0773941E+06   3.2784602E+06   2.1595928E+06   2.1595525E+06
   32.8000   2.1849568E+06   1.0781002E+06   1.0773435E+06   3.2792138E+06   2.1592998E+06   2.1595058E+06
   32.8125   2.1859440E+06   1.0778140E+06   1.0772911E+06   3.2799598E+06   2.1590140E+06   2.1594552E+06
   32.8250   2.1869210E+06   1.0775345E+06   1.0772369E+06   3.2806995E+06   2.1587355E+06   2.1594008E+06
   32.8375   2.1878885E+06   1.0772622E+06   1.0771809E+06   3.2814350E+06   2.1584650E+06   2.1593425E+06
   32.8500   2.1888465E+06   1.0769975E+06   1.0771228E+06   3.2821668E+06   2.1582022E+06   2.1592805E+06
   32.8625   2.1897955E+06   1.0767404E+06   1.0770626E+06   3.2828962E+06   2.1579480E+06   2.1592148E+06
   32.8750   2.1907348E+06   1.0764912E+06   1.0770004E+06   3.2836245E+06   2.1577020E+06   2.1591448E+06
   32.8875   2.1916645E+06   1.0762505E+06   1.0769361E+06   3.2843530E+06   2.1574648E+06   2.1590712E+06
   32.9000   2.1925845E+06   1.0760181E+06   1.0768698E+06   3.2850818E+06   2.1572365E+06   2.1589940E+06
   32.9125   2.1934940E+06   1.0757945E+06   1.0768012E+06   3.2858125E+06   2.1570172E+06   2.1589130E+06
   32.9250   2.1943935E+06   1.0755798E+06   1.0767308E+06   3.2865458E+06   2.1568075E+06   2.1588282E+06
   32.9375   2.1952820E+06   1.0753741E+06   1.0766580E+06   3.2872820E+06   2.1566072E+06   2.1587400E+06
   32.9500   2.1961598E+06   1.0751779E+06   1.0765834E+06   3.2880222E+06   2.1564165E+06   2.1586482E+06
   32.9625   2.1970260E+06   1.0749911E+06   1.0765068E+06   3.2887665E+06   2.1562360E+06   2.1585530E+06
   32.9750   2.1978802E+06   1.0748140E+06   1.0764281E+06   3.2895152E+06   2.1560655E+06   2.1584545E+06
   32.9875   2.1987220E+06   1.0746466E+06   1.0763476E+06   3.2902685E+06   2.1559052E+06   2.1583528E+06
   33.0000   2.1995505E+06   1.0744891E+06   1.0762654E+06   3.2910258E+06   2.1557555E+06   2.1582478E+06
   33.0125   2.2003642E+06   1.0743416E+06   1.0761814E+06   3.2917870E+06   2.1556165E+06   2.1581398E+06
   33.0250   2.2011622E+06   1.0742041E+06   1.0760958E+06   3.2925505E+06   2.1554880E+06   2.1580288E+06
   33.0375   2.2019428E+06   1.0740768E+06   1.0760085E+06   3.2933158E+06   2.1553702E+06   2.1579152E+06
   33.0500   2.2027045E+06   1.0739596E+06   1.0759199E+06   3.2940802E+06   2.1552635E+06   2.1577988E+06
   33.0625   2.2034458E+06   1.0738526E+06   1.0758300E+06   3.2948425E+06   2.1551678E+06   2.1576800E+06
   33.0750   2.2041650E+06   1.0737559E+06   1.0757388E+06   3.2956000E+06   2.1550830E+06   2.1575585E+06
   33.0875   2.2048610E+06   1.0736691E+06   1.0756464E+06   3.2963505E+06   2.1550092E+06   2.1574348E+06
   33.1000   2.2055330E+06   1.0735926E+06   1.0755531E+06   3.2970910E+06   2.1549468E+06   2.1573088E+06
   33.1125   2.2061802E+06   1.0735261E+06   1.0754589E+06   3.2978195E+06   2.1548952E+06   2.1571802E+06
   33.1250   2.2068030E+06   1.0734698E+06   1.0753639E+06   3.2985335E+06   2.1548548E+06   2.1570500E+06
   33.1375   2.2074012E+06   1.0734232E+06   1.0752682E+06   3.2992312E+06   2.1548252E+06   2.1569172E+06
   33.1500   2.2079760E+06   1.0733866E+06   1.0751721E+06   3.2999110E+06   2.1548068E+06   2.1567828E+06
   33.1625   2.2085282E+06   1.0733598E+06   1.0750756E+06   3.3005718E+06   2.1547990E+06   2.1566462E+06
   33.1750   2.2090592E+06   1.0733425E+06   1.0749788E+06   3.3012118E+06   2.1548022E+06   2.1565080E+06
   33.1875   2.2095705E+06   1.0733349E+06   1.0748819E+06   3.3018312E+06   2.1548158E+06   2.1563678E+06
   33.2000   2.2100632E+06   1.0733368E+06   1.0747850E+06   3.3024290E+06   2.1548400E+06   2.1562258E+06
   33.2125   2.2105392E+06   1.0733479E+06   1.0746882E+06   3.3030052E+06   2.1548745E+06   2.1560820E+06
