40.327,-0.00829
40.369,-0.007392
40.411,-0.006974
40.453,-0.007138
40.494,-0.008167
40.536,-0.009706
40.578,-0.01128
40.62,-0.01032
40.662,-0.007971
40.704,-0.005336
40.745,-0.003749
40.787,-0.003305
40.829,-0.003978
40.871,-0.00603
40.913,-0.008943
40.955,-0.01158
40.996,-0.01273
41.038,-0.01173
41.08,-0.01099
41.122,-0.01096
41.164,-0.01141
41.206,-0.01102
41.247,-0.01003
41.289,-0.008848
41.331,-0.007277
41.373,-0.006211
41.415,-0.007938
41.457,-0.01047
41.498,-0.01212
41.54,-0.01065
41.582,-0.008008
41.624,-0.005541
41.666,-0.005308
41.708,-0.00653
41.749,-0.008352
41.791,-0.009022
41.833,-0.008797
41.875,-0.008012
41.917,-0.008009
41.959,-0.009178
42,-0.01124
42.042,-0.01326
42.084,-0.01544
42.126,-0.01623
42.168,-0.01531
42.209,-0.01259
42.251,-0.01158
42.293,-0.01161
42.335,-0.01172
42.377,-0.01161
42.419,-0.01195
42.46,-0.01344
42.502,-0.01496
42.544,-0.01557
42.586,-0.01254
42.628,-0.008532
42.67,-0.006001
42.711,-0.007136
42.753,-0.00949
42.795,-0.01156
42.837,-0.01196
42.879,-0.01117
42.921,-0.01066
42.962,-0.01267
43.004,-0.01619
43.046,-0.01832
43.088,-0.01916
43.13,-0.01922
43.172,-0.02039
43.213,-0.02124
43.255,-0.0199
43.297,-0.01856
43.339,-0.01809
43.381,-0.01983
43.423,-0.01989
43.464,-0.01853
43.506,-0.01747
43.548,-0.01787
43.59,-0.01932
43.632,-0.0191
43.674,-0.01865
43.715,-0.01933
43.757,-0.01943
43.799,-0.01825
43.841,-0.01595
43.883,-0.01487
43.925,-0.01421
43.966,-0.01297
44.008,-0.01418
44.05,-0.01794
44.092,-0.02226
44.134,-0.02439
44.176,-0.02389
44.217,-0.02337
44.259,-0.02222
44.301,-0.01908
44.343,-0.01621
44.385,-0.01455
44.427,-0.01543
44.468,-0.01578
44.51,-0.01584
44.552,-0.01617
44.594,-0.01624
44.636,-0.01568
44.678,-0.01456
44.719,-0.01393
44.761,-0.01443
44.803,-0.01466
44.845,-0.01443
44.887,-0.01392
44.929,-0.01276
44.97,-0.01127
45.012,-0.01067
45.054,-0.01264
45.096,-0.01617
45.138,-0.01831
45.18,-0.01932
45.221,-0.01983
45.263,-0.01891
45.305,-0.01678
45.347,-0.01409
45.389,-0.01336
45.431,-0.01347
45.472,-0.01273
45.514,-0.01201
45.556,-0.01195
45.598,-0.01302
45.64,-0.01315
45.682,-0.01181
45.723,-0.01044
45.765,-0.009698
45.807,-0.009639
45.849,-0.008742
45.891,-0.008012
45.933,-0.008678
45.974,-0.00885
46.016,-0.00783
46.058,-0.005427
46.1,-0.005587
46.142,-0.008278
46.184,-0.01069
46.225,-0.0119
46.267,-0.01246
46.309,-0.01188
46.351,-0.01016
46.393,-0.007923
46.435,-0.006516
46.476,-0.005576
46.518,-0.00463
46.56,-0.004574
46.602,-0.004967
46.644,-0.00536
46.686,-0.004852
46.727,-0.002784
46.769,0.0003486
46.811,0.002465
46.853,0.002297
46.895,0.001289
46.937,0.0002234
46.978,-0.0005816
47.02,-0.00122
47.062,-0.001442
47.104,-0.001106
47.146,-0.002258
47.188,-0.004943
47.229,-0.007693
47.271,-0.009711
47.313,-0.01151
47.355,-0.01358
47.397,-0.014
47.439,-0.01043
47.48,-0.006766
47.522,-0.004121
47.564,-0.003783
47.606,-0.003054
47.648,-0.00266
47.69,-0.004221
47.731,-0.007097
47.773,-0.009818
47.815,-0.008353
47.857,-0.004466
47.899,-9.006e-05
47.941,-0.0007374
47.982,-0.003871
48.024,-0.006655
48.066,-0.00633
48.108,-0.004648
48.15,-0.004365
48.192,-0.006023
48.233,-0.008935
48.275,-0.01123
48.317,-0.01274
48.359,-0.01358
48.401,-0.01415
48.443,-0.01443
48.484,-0.01444
48.526,-0.01499
48.568,-0.01567
48.61,-0.01578
48.652,-0.01478
48.694,-0.01331
48.735,-0.01298
48.777,-0.0142
48.819,-0.01633
48.861,-0.01565
48.903,-0.01393
48.945,-0.01303
48.986,-0.01353
49.028,-0.01392
49.07,-0.01375
49.112,-0.01486
49.154,-0.01609
49.196,-0.01593
49.237,-0.0159
49.279,-0.01658
49.321,-0.01781
49.363,-0.01882
49.405,-0.01972
49.447,-0.01978
49.488,-0.01872
49.53,-0.01647
49.572,-0.01536
49.614,-0.01561
49.656,-0.01763
49.698,-0.01982
49.739,-0.02122
49.781,-0.01955
49.823,-0.0174
49.865,-0.01633
49.907,-0.01667
49.949,-0.01729
49.99,-0.01787
50.032,-0.01757
50.074,-0.01674
50.116,-0.01646
50.158,-0.01683
50.2,-0.01695
50.241,-0.01623
50.283,-0.01703
50.325,-0.01923
50.367,-0.02169
50.409,-0.02371
50.451,-0.0249
50.492,-0.02381
50.534,-0.02222
50.576,-0.02222
50.618,-0.02222
50.66,-0.02136
50.702,-0.01834
50.743,-0.01611
50.785,-0.01477
50.827,-0.01511
50.869,-0.01607
50.911,-0.01696
50.953,-0.01787
50.994,-0.01865
51.036,-0.01887
51.078,-0.01713
51.12,-0.01584
51.162,-0.01763
51.204,-0.01943
51.245,-0.01977
51.287,-0.01758
51.329,-0.01662
51.371,-0.01753
51.413,-0.02038
51.455,-0.02335
51.496,-0.02531
51.538,-0.02609
51.58,-0.02619
51.622,-0.02529
51.664,-0.0244
51.706,-0.02412
51.747,-0.0254
51.789,-0.02484
51.831,-0.0226
51.873,-0.02063
51.915,-0.02095
51.957,-0.02324
51.998,-0.02358
52.04,-0.02288
52.082,-0.02226
52.124,-0.0222
52.166,-0.02203
52.208,-0.02186
52.249,-0.02324
52.291,-0.02491
52.333,-0.02519
52.375,-0.02535
52.417,-0.02619
52.459,-0.02843
52.5,-0.03136
52.542,-0.03477
52.584,-0.03594
52.626,-0.03536
52.668,-0.03402
52.71,-0.03239
52.751,-0.03099
52.793,-0.03065
52.835,-0.03121
52.877,-0.0311
52.919,-0.02987
52.961,-0.02944
53.002,-0.0296
53.044,-0.02837
53.086,-0.02693
53.128,-0.0262
53.17,-0.02575
53.212,-0.02525
53.253,-0.02476
53.295,-0.02667
53.337,-0.02981
53.379,-0.03183
53.421,-0.03183
53.463,-0.03094
53.504,-0.03145
53.546,-0.03217
53.588,-0.03251
53.63,-0.03228
53.672,-0.03187
53.714,-0.03142
53.755,-0.02954
53.797,-0.0272
53.839,-0.02575
53.881,-0.02581
53.923,-0.02648
53.965,-0.02659
54.006,-0.02659
54.048,-0.02683
54.09,-0.02817
54.132,-0.02896
54.174,-0.02784
54.216,-0.0256
54.257,-0.02389
54.299,-0.02389
54.341,-0.02467
54.383,-0.02534
54.425,-0.02433
54.467,-0.02311
54.508,-0.02283
54.55,-0.02395
54.592,-0.0244
54.634,-0.024
54.676,-0.02278
54.718,-0.02124
54.759,-0.02032
54.801,-0.02026
54.843,-0.02023
54.885,-0.01899
54.927,-0.01816
54.969,-0.0177
55.01,-0.01667
55.052,-0.01549
55.094,-0.01487
55.136,-0.01566
55.178,-0.01578
55.22,-0.01394
55.261,-0.01177
55.303,-0.01026
55.345,-0.009866
55.387,-0.008904
55.429,-0.007895
55.471,-0.007721
55.512,-0.009385
55.554,-0.01201
55.596,-0.01268
55.638,-0.01139
55.68,-0.008982
55.722,-0.008521
55.763,-0.008878
55.805,-0.008875
55.847,-0.008314
55.889,-0.00756
55.931,-0.007167
55.973,-0.007609
56.014,-0.008678
56.056,-0.008055
56.098,-0.006196
56.14,-0.004289
56.182,-0.00406
56.224,-0.003621
56.265,-0.001851
56.307,0.0001639
56.349,0.001339
56.391,0.0002733
56.433,-0.001887
56.475,-0.003685
56.516,-0.003239
56.558,-0.001637
56.6,-0.0001256
56.642,-0.001415
56.684,-0.004608
56.726,-0.008697
56.767,-0.01032
56.809,-0.01012
56.851,-0.008779
56.893,-0.007433
56.935,-0.006327
56.977,-0.005817
57.018,-0.005013
57.06,-0.003841
57.102,-0.003786
57.144,-0.004362
57.186,-0.004587
57.228,-0.003698
57.269,-0.002247
57.311,-0.000406
57.353,-0.0005198
57.395,-0.002146
57.437,-0.003774
57.479,-0.004421
57.52,-0.005348
57.562,-0.007359
57.604,-0.00784
57.646,-0.00739
57.688,-0.008898
57.73,-0.01119
57.771,-0.01314
57.813,-0.0142
57.855,-0.01489
57.897,-0.01489
57.939,-0.01405
57.981,-0.01265
58.022,-0.01104
58.064,-0.009923
58.106,-0.009754
58.148,-0.009866
58.19,-0.01016
58.232,-0.01139
58.273,-0.01435
58.315,-0.01663
58.357,-0.01691
58.399,-0.01606
58.441,-0.01495
58.483,-0.0141
58.524,-0.01321
58.566,-0.01265
58.608,-0.01293
58.65,-0.01364
58.692,-0.01442
58.734,-0.01521
58.775,-0.01647
58.817,-0.01816
58.859,-0.0204
58.901,-0.02187
58.943,-0.02052
58.985,-0.01862
59.026,-0.01702
59.068,-0.01713
59.11,-0.01679
59.152,-0.01646
59.194,-0.01612
59.236,-0.01641
59.277,-0.01801
59.319,-0.0207
59.361,-0.02186
59.403,-0.01996
59.445,-0.01664
