
Predictions were generated on 20-Sep-2023 at 07:59:10 using OpenFAST, compiled as a 64-bit application using single precision at commit v3.5.0
 linked with  NWTC Subroutine Library; ElastoDyn; HydroDyn; MoorDyn (v2.0.0, 2022-12-08)

Description from the FAST input file: Generated with AeroElasticSE FAST driver

Time	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	TwrBsMxt	TwrBsMyt	TwrBsMzt	TwrBsFxt	TwrBsFyt	TwrBsFzt	TTDspFA	TTDspSS	FAIRTEN1	FAIRTEN2	FAIRTEN3
(s)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(m)	(m)	(N)	(N)	(N)
   96.4000	 3.190E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.063E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.4500	 3.190E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.063E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.5000	 3.190E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.063E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.5500	 3.190E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.062E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.362E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.6000	 3.190E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.062E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.6500	 3.190E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.062E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.7000	 3.190E+00	-1.987E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.061E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.360E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.7500	 3.190E+00	-1.987E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.061E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.8000	 3.190E+00	-1.987E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.061E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.8500	 3.190E+00	-1.987E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.060E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.9000	 3.190E+00	-1.987E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.060E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   96.9500	 3.190E+00	-1.987E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.060E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.0000	 3.190E+00	-1.987E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.060E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.0500	 3.190E+00	-1.987E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.059E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.1000	 3.190E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.059E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.1500	 3.191E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.059E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.2000	 3.191E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.058E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.2500	 3.191E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.058E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.3000	 3.191E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.058E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.3500	 3.191E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.057E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.4000	 3.191E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.057E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.4500	 3.191E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.057E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.5000	 3.191E+00	-1.987E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.056E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.5500	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.056E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.360E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.6000	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.056E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.6500	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.056E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.7000	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.055E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.362E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.7500	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.055E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.362E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.8000	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.055E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.8500	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.054E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.9000	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.054E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   97.9500	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.054E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.0000	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.053E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.0500	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.053E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.1000	 3.191E+00	-1.987E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.053E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.1500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.862E-01	 2.052E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.2000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.862E-01	 2.052E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.366E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.2500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.052E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.366E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.3000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.051E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.3500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.051E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.4000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.051E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.4500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.050E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.5000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.050E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.5500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.050E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.6000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.049E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.6500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.049E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.7000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.049E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.362E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.7500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.048E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.8000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.048E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.8500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.048E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.360E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.9000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.047E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.360E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   98.9500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.047E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.0000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.047E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.0500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.046E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.1000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.046E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.1500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.046E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.2000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.045E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.2500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.045E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.3000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.045E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.3500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.044E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.356E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.4000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.044E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.356E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.4500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.044E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.5000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.043E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.5500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.043E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.6000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.043E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.6500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.042E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.7000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.042E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.7500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.042E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.8000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.041E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.8500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.041E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.9000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.040E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.360E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
   99.9500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.040E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.360E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.0000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.040E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.0500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.039E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.1000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.039E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.362E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.1500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.039E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.362E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.2000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.038E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.2500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.038E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.3000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.038E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.3500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.037E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.4000	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.037E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.4500	 3.191E+00	-1.987E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.037E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.5000	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.036E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.5500	 3.191E+00	-1.987E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.036E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.6000	 3.191E+00	-1.987E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.036E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.364E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.6500	 3.191E+00	-1.987E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.035E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.7000	 3.191E+00	-1.987E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.035E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.7500	 3.191E+00	-1.987E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.035E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.8000	 3.191E+00	-1.987E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.034E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.362E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.8500	 3.191E+00	-1.987E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.034E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.362E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.9000	 3.191E+00	-1.987E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.034E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  100.9500	 3.191E+00	-1.987E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.033E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  101.0000	 3.191E+00	-1.988E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.033E-02	-1.408E+04	-6.186E+04	-4.175E+02	-5.360E+01	 1.236E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  101.0500	 3.191E+00	-1.988E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.032E-02	-1.408E+04	-6.186E+04	-4.175E+02	-5.360E+01	 1.236E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  101.1000	 3.191E+00	-1.988E+00	 1.955E-02	-4.290E-01	-1.861E-01	 2.032E-02	-1.408E+04	-6.186E+04	-4.175E+02	-5.359E+01	 1.236E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
