
These predictions were generated by MoorDyn (v2.0.02022-12-08) on 20-Sep-2023 at 07:59:09.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)
  188.5200   3.3311798E+06   3.0838465E+06   3.1762438E+06
  188.5300   3.3311798E+06   3.0838465E+06   3.1762438E+06
  188.5400   3.3311800E+06   3.0838465E+06   3.1762435E+06
  188.5500   3.3311800E+06   3.0838468E+06   3.1762435E+06
  188.5600   3.3311802E+06   3.0838468E+06   3.1762432E+06
  188.5700   3.3311802E+06   3.0838468E+06   3.1762432E+06
  188.5800   3.3311802E+06   3.0838468E+06   3.1762430E+06
  188.5900   3.3311805E+06   3.0838468E+06   3.1762428E+06
  188.6000   3.3311805E+06   3.0838468E+06   3.1762428E+06
  188.6100   3.3311808E+06   3.0838468E+06   3.1762425E+06
  188.6200   3.3311808E+06   3.0838470E+06   3.1762425E+06
  188.6300   3.3311810E+06   3.0838470E+06   3.1762422E+06
  188.6400   3.3311810E+06   3.0838470E+06   3.1762420E+06
  188.6500   3.3311810E+06   3.0838470E+06   3.1762420E+06
  188.6600   3.3311812E+06   3.0838470E+06   3.1762418E+06
  188.6700   3.3311812E+06   3.0838470E+06   3.1762418E+06
  188.6800   3.3311815E+06   3.0838470E+06   3.1762415E+06
  188.6900   3.3311815E+06   3.0838472E+06   3.1762412E+06
  188.7000   3.3311818E+06   3.0838472E+06   3.1762412E+06
  188.7100   3.3311818E+06   3.0838472E+06   3.1762410E+06
  188.7200   3.3311820E+06   3.0838472E+06   3.1762410E+06
  188.7300   3.3311820E+06   3.0838472E+06   3.1762408E+06
  188.7400   3.3311820E+06   3.0838472E+06   3.1762405E+06
  188.7500   3.3311822E+06   3.0838472E+06   3.1762405E+06
  188.7600   3.3311822E+06   3.0838475E+06   3.1762402E+06
  188.7700   3.3311825E+06   3.0838475E+06   3.1762402E+06
  188.7800   3.3311825E+06   3.0838475E+06   3.1762400E+06
  188.7900   3.3311828E+06   3.0838475E+06   3.1762398E+06
  188.8000   3.3311828E+06   3.0838475E+06   3.1762398E+06
  188.8100   3.3311830E+06   3.0838475E+06   3.1762395E+06
  188.8200   3.3311830E+06   3.0838478E+06   3.1762395E+06
  188.8300   3.3311830E+06   3.0838478E+06   3.1762392E+06
  188.8400   3.3311832E+06   3.0838478E+06   3.1762390E+06
  188.8500   3.3311832E+06   3.0838478E+06   3.1762390E+06
  188.8600   3.3311835E+06   3.0838478E+06   3.1762388E+06
  188.8700   3.3311835E+06   3.0838478E+06   3.1762385E+06
  188.8800   3.3311838E+06   3.0838478E+06   3.1762385E+06
  188.8900   3.3311838E+06   3.0838480E+06   3.1762382E+06
  188.9000   3.3311840E+06   3.0838480E+06   3.1762382E+06
  188.9100   3.3311840E+06   3.0838480E+06   3.1762380E+06
  188.9200   3.3311842E+06   3.0838480E+06   3.1762378E+06
  188.9300   3.3311842E+06   3.0838480E+06   3.1762378E+06
  188.9400   3.3311842E+06   3.0838480E+06   3.1762375E+06
  188.9500   3.3311845E+06   3.0838480E+06   3.1762375E+06
  188.9600   3.3311845E+06   3.0838482E+06   3.1762372E+06
  188.9700   3.3311848E+06   3.0838482E+06   3.1762370E+06
  188.9800   3.3311848E+06   3.0838482E+06   3.1762370E+06
  188.9900   3.3311850E+06   3.0838482E+06   3.1762368E+06
  189.0000   3.3311850E+06   3.0838482E+06   3.1762365E+06
  189.0100   3.3311852E+06   3.0838482E+06   3.1762365E+06
  189.0200   3.3311852E+06   3.0838482E+06   3.1762362E+06
  189.0300   3.3311855E+06   3.0838485E+06   3.1762362E+06
  189.0400   3.3311855E+06   3.0838485E+06   3.1762360E+06
  189.0500   3.3311858E+06   3.0838485E+06   3.1762358E+06
  189.0600   3.3311858E+06   3.0838485E+06   3.1762358E+06
  189.0700   3.3311860E+06   3.0838485E+06   3.1762355E+06
  189.0800   3.3311860E+06   3.0838485E+06   3.1762352E+06
  189.0900   3.3311862E+06   3.0838485E+06   3.1762352E+06
  189.1000   3.3311862E+06   3.0838485E+06   3.1762350E+06
  189.1100   3.3311862E+06   3.0838488E+06   3.1762350E+06
  189.1200   3.3311865E+06   3.0838488E+06   3.1762348E+06
  189.1300   3.3311865E+06   3.0838488E+06   3.1762345E+06
  189.1400   3.3311868E+06   3.0838488E+06   3.1762345E+06
  189.1500   3.3311868E+06   3.0838488E+06   3.1762342E+06
  189.1600   3.3311870E+06   3.0838488E+06   3.1762340E+06
  189.1700   3.3311870E+06   3.0838488E+06   3.1762340E+06
  189.1800   3.3311872E+06   3.0838490E+06   3.1762338E+06
  189.1900   3.3311872E+06   3.0838490E+06   3.1762335E+06
  189.2000   3.3311875E+06   3.0838490E+06   3.1762335E+06
  189.2100   3.3311875E+06   3.0838490E+06   3.1762332E+06
  189.2200   3.3311878E+06   3.0838490E+06   3.1762332E+06
  189.2300   3.3311878E+06   3.0838490E+06   3.1762330E+06
  189.2400   3.3311880E+06   3.0838490E+06   3.1762328E+06
  189.2500   3.3311880E+06   3.0838492E+06   3.1762328E+06
  189.2600   3.3311882E+06   3.0838492E+06   3.1762325E+06
  189.2700   3.3311882E+06   3.0838492E+06   3.1762322E+06
  189.2800   3.3311885E+06   3.0838492E+06   3.1762322E+06
  189.2900   3.3311885E+06   3.0838492E+06   3.1762320E+06
  189.3000   3.3311888E+06   3.0838492E+06   3.1762318E+06
  189.3100   3.3311888E+06   3.0838492E+06   3.1762318E+06
  189.3200   3.3311890E+06   3.0838492E+06   3.1762315E+06
  189.3300   3.3311890E+06   3.0838495E+06   3.1762312E+06
  189.3400   3.3311892E+06   3.0838495E+06   3.1762312E+06
  189.3500   3.3311892E+06   3.0838495E+06   3.1762310E+06
  189.3600   3.3311895E+06   3.0838495E+06   3.1762310E+06
  189.3700   3.3311895E+06   3.0838495E+06   3.1762308E+06
  189.3800   3.3311898E+06   3.0838495E+06   3.1762305E+06
  189.3900   3.3311898E+06   3.0838495E+06   3.1762305E+06
  189.4000   3.3311900E+06   3.0838498E+06   3.1762302E+06
  189.4100   3.3311900E+06   3.0838498E+06   3.1762300E+06
  189.4200   3.3311902E+06   3.0838498E+06   3.1762300E+06
  189.4300   3.3311902E+06   3.0838498E+06   3.1762298E+06
  189.4400   3.3311905E+06   3.0838498E+06   3.1762295E+06
  189.4500   3.3311905E+06   3.0838498E+06   3.1762295E+06
  189.4600   3.3311908E+06   3.0838498E+06   3.1762292E+06
  189.4700   3.3311908E+06   3.0838498E+06   3.1762290E+06
  189.4800   3.3311910E+06   3.0838500E+06   3.1762290E+06
  189.4900   3.3311910E+06   3.0838500E+06   3.1762288E+06
  189.5000   3.3311912E+06   3.0838500E+06   3.1762285E+06
  189.5100   3.3311912E+06   3.0838500E+06   3.1762285E+06
  189.5200   3.3311915E+06   3.0838500E+06   3.1762282E+06
  189.5300   3.3311915E+06   3.0838500E+06   3.1762280E+06
  189.5400   3.3311918E+06   3.0838500E+06   3.1762280E+06
  189.5500   3.3311918E+06   3.0838502E+06   3.1762278E+06
  189.5600   3.3311920E+06   3.0838502E+06   3.1762275E+06
  189.5700   3.3311920E+06   3.0838502E+06   3.1762275E+06
  189.5800   3.3311922E+06   3.0838502E+06   3.1762272E+06
  189.5900   3.3311925E+06   3.0838502E+06   3.1762270E+06
  189.6000   3.3311925E+06   3.0838502E+06   3.1762270E+06
  189.6100   3.3311928E+06   3.0838502E+06   3.1762268E+06
  189.6200   3.3311928E+06   3.0838502E+06   3.1762265E+06
  189.6300   3.3311930E+06   3.0838505E+06   3.1762265E+06
  189.6400   3.3311930E+06   3.0838505E+06   3.1762262E+06
  189.6500   3.3311932E+06   3.0838505E+06   3.1762260E+06
  189.6600   3.3311932E+06   3.0838505E+06   3.1762260E+06
  189.6700   3.3311935E+06   3.0838505E+06   3.1762258E+06
  189.6800   3.3311935E+06   3.0838505E+06   3.1762255E+06
  189.6900   3.3311938E+06   3.0838505E+06   3.1762255E+06
  189.7000   3.3311938E+06   3.0838505E+06   3.1762252E+06
  189.7100   3.3311940E+06   3.0838508E+06   3.1762250E+06
  189.7200   3.3311940E+06   3.0838508E+06   3.1762250E+06
  189.7300   3.3311942E+06   3.0838508E+06   3.1762248E+06
  189.7400   3.3311942E+06   3.0838508E+06   3.1762245E+06
  189.7500   3.3311945E+06   3.0838508E+06   3.1762245E+06
  189.7600   3.3311948E+06   3.0838508E+06   3.1762242E+06
  189.7700   3.3311948E+06   3.0838508E+06   3.1762240E+06
  189.7800   3.3311950E+06   3.0838508E+06   3.1762240E+06
  189.7900   3.3311950E+06   3.0838510E+06   3.1762238E+06
  189.8000   3.3311952E+06   3.0838510E+06   3.1762235E+06
  189.8100   3.3311952E+06   3.0838510E+06   3.1762235E+06
  189.8200   3.3311955E+06   3.0838510E+06   3.1762232E+06
  189.8300   3.3311955E+06   3.0838510E+06   3.1762230E+06
  189.8400   3.3311958E+06   3.0838510E+06   3.1762230E+06
  189.8500   3.3311958E+06   3.0838510E+06   3.1762228E+06
  189.8600   3.3311960E+06   3.0838510E+06   3.1762225E+06
  189.8700   3.3311962E+06   3.0838510E+06   3.1762225E+06
  189.8800   3.3311962E+06   3.0838512E+06   3.1762222E+06
  189.8900   3.3311965E+06   3.0838512E+06   3.1762220E+06
  189.9000   3.3311965E+06   3.0838512E+06   3.1762218E+06
  189.9100   3.3311968E+06   3.0838512E+06   3.1762218E+06
  189.9200   3.3311968E+06   3.0838512E+06   3.1762215E+06
  189.9300   3.3311970E+06   3.0838512E+06   3.1762212E+06
  189.9400   3.3311970E+06   3.0838512E+06   3.1762212E+06
  189.9500   3.3311972E+06   3.0838512E+06   3.1762210E+06
  189.9600   3.3311972E+06   3.0838515E+06   3.1762208E+06
  189.9700   3.3311975E+06   3.0838515E+06   3.1762208E+06
  189.9800   3.3311978E+06   3.0838515E+06   3.1762205E+06
  189.9900   3.3311978E+06   3.0838515E+06   3.1762202E+06
  190.0000   3.3311980E+06   3.0838515E+06   3.1762202E+06
  190.0100   3.3311980E+06   3.0838515E+06   3.1762200E+06
  190.0200   3.3311982E+06   3.0838515E+06   3.1762198E+06
  190.0300   3.3311982E+06   3.0838515E+06   3.1762195E+06
  190.0400   3.3311985E+06   3.0838518E+06   3.1762195E+06
  190.0500   3.3311988E+06   3.0838518E+06   3.1762192E+06
  190.0600   3.3311988E+06   3.0838518E+06   3.1762190E+06
  190.0700   3.3311990E+06   3.0838518E+06   3.1762190E+06
  190.0800   3.3311990E+06   3.0838518E+06   3.1762188E+06
  190.0900   3.3311992E+06   3.0838518E+06   3.1762185E+06
  190.1000   3.3311992E+06   3.0838518E+06   3.1762185E+06
  190.1100   3.3311995E+06   3.0838518E+06   3.1762182E+06
  190.1200   3.3311998E+06   3.0838518E+06   3.1762180E+06
  190.1300   3.3311998E+06   3.0838520E+06   3.1762178E+06
  190.1400   3.3312000E+06   3.0838520E+06   3.1762178E+06
  190.1500   3.3312000E+06   3.0838520E+06   3.1762175E+06
  190.1600   3.3312002E+06   3.0838520E+06   3.1762172E+06
  190.1700   3.3312002E+06   3.0838520E+06   3.1762172E+06
  190.1800   3.3312005E+06   3.0838520E+06   3.1762170E+06
  190.1900   3.3312008E+06   3.0838520E+06   3.1762168E+06
  190.2000   3.3312008E+06   3.0838520E+06   3.1762168E+06
  190.2100   3.3312010E+06   3.0838520E+06   3.1762165E+06
  190.2200   3.3312010E+06   3.0838522E+06   3.1762162E+06
  190.2300   3.3312012E+06   3.0838522E+06   3.1762160E+06
  190.2400   3.3312012E+06   3.0838522E+06   3.1762160E+06
  190.2500   3.3312015E+06   3.0838522E+06   3.1762158E+06
  190.2600   3.3312018E+06   3.0838522E+06   3.1762155E+06
  190.2700   3.3312018E+06   3.0838522E+06   3.1762155E+06
  190.2800   3.3312020E+06   3.0838522E+06   3.1762152E+06
  190.2900   3.3312020E+06   3.0838522E+06   3.1762150E+06
  190.3000   3.3312022E+06   3.0838522E+06   3.1762148E+06
  190.3100   3.3312022E+06   3.0838525E+06   3.1762148E+06
  190.3200   3.3312025E+06   3.0838525E+06   3.1762145E+06
  190.3300   3.3312028E+06   3.0838525E+06   3.1762142E+06
  190.3400   3.3312028E+06   3.0838525E+06   3.1762142E+06
  190.3500   3.3312030E+06   3.0838525E+06   3.1762140E+06
  190.3600   3.3312030E+06   3.0838525E+06   3.1762138E+06
  190.3700   3.3312032E+06   3.0838525E+06   3.1762135E+06
  190.3800   3.3312035E+06   3.0838525E+06   3.1762135E+06
  190.3900   3.3312035E+06   3.0838525E+06   3.1762132E+06
  190.4000   3.3312038E+06   3.0838528E+06   3.1762130E+06
  190.4100   3.3312038E+06   3.0838528E+06   3.1762130E+06
  190.4200   3.3312040E+06   3.0838528E+06   3.1762128E+06
  190.4300   3.3312042E+06   3.0838528E+06   3.1762125E+06
  190.4400   3.3312042E+06   3.0838528E+06   3.1762122E+06
  190.4500   3.3312045E+06   3.0838528E+06   3.1762122E+06
  190.4600   3.3312045E+06   3.0838528E+06   3.1762120E+06
  190.4700   3.3312048E+06   3.0838528E+06   3.1762118E+06
  190.4800   3.3312050E+06   3.0838528E+06   3.1762115E+06
  190.4900   3.3312050E+06   3.0838528E+06   3.1762115E+06
  190.5000   3.3312052E+06   3.0838530E+06   3.1762112E+06
  190.5100   3.3312052E+06   3.0838530E+06   3.1762110E+06
  190.5200   3.3312055E+06   3.0838530E+06   3.1762110E+06
  190.5300   3.3312058E+06   3.0838530E+06   3.1762108E+06
  190.5400   3.3312058E+06   3.0838530E+06   3.1762105E+06
  190.5500   3.3312060E+06   3.0838530E+06   3.1762102E+06
  190.5600   3.3312060E+06   3.0838530E+06   3.1762102E+06
  190.5700   3.3312062E+06   3.0838530E+06   3.1762100E+06
  190.5800   3.3312065E+06   3.0838530E+06   3.1762098E+06
  190.5900   3.3312065E+06   3.0838532E+06   3.1762095E+06
  190.6000   3.3312068E+06   3.0838532E+06   3.1762095E+06
  190.6100   3.3312068E+06   3.0838532E+06   3.1762092E+06
  190.6200   3.3312070E+06   3.0838532E+06   3.1762090E+06
  190.6300   3.3312072E+06   3.0838532E+06   3.1762090E+06
  190.6400   3.3312072E+06   3.0838532E+06   3.1762088E+06
  190.6500   3.3312075E+06   3.0838532E+06   3.1762085E+06
  190.6600   3.3312078E+06   3.0838532E+06   3.1762082E+06
  190.6700   3.3312078E+06   3.0838532E+06   3.1762082E+06
  190.6800   3.3312080E+06   3.0838532E+06   3.1762080E+06
  190.6900   3.3312080E+06   3.0838535E+06   3.1762078E+06
  190.7000   3.3312082E+06   3.0838535E+06   3.1762075E+06
  190.7100   3.3312085E+06   3.0838535E+06   3.1762075E+06
  190.7200   3.3312085E+06   3.0838535E+06   3.1762072E+06
  190.7300   3.3312088E+06   3.0838535E+06   3.1762070E+06
  190.7400   3.3312090E+06   3.0838535E+06   3.1762068E+06
  190.7500   3.3312090E+06   3.0838535E+06   3.1762068E+06
  190.7600   3.3312092E+06   3.0838535E+06   3.1762065E+06
  190.7700   3.3312092E+06   3.0838535E+06   3.1762062E+06
  190.7800   3.3312095E+06   3.0838535E+06   3.1762060E+06
  190.7900   3.3312098E+06   3.0838538E+06   3.1762060E+06
  190.8000   3.3312098E+06   3.0838538E+06   3.1762058E+06
  190.8100   3.3312100E+06   3.0838538E+06   3.1762055E+06
  190.8200   3.3312102E+06   3.0838538E+06   3.1762052E+06
  190.8300   3.3312102E+06   3.0838538E+06   3.1762052E+06
  190.8400   3.3312105E+06   3.0838538E+06   3.1762050E+06
  190.8500   3.3312105E+06   3.0838538E+06   3.1762048E+06
  190.8600   3.3312108E+06   3.0838538E+06   3.1762045E+06
  190.8700   3.3312110E+06   3.0838538E+06   3.1762045E+06
  190.8800   3.3312110E+06   3.0838538E+06   3.1762042E+06
  190.8900   3.3312112E+06   3.0838540E+06   3.1762040E+06
  190.9000   3.3312115E+06   3.0838540E+06   3.1762038E+06
  190.9100   3.3312115E+06   3.0838540E+06   3.1762038E+06
  190.9200   3.3312118E+06   3.0838540E+06   3.1762035E+06
  190.9300   3.3312120E+06   3.0838540E+06   3.1762032E+06
  190.9400   3.3312120E+06   3.0838540E+06   3.1762030E+06
  190.9500   3.3312122E+06   3.0838540E+06   3.1762030E+06
  190.9600   3.3312122E+06   3.0838540E+06   3.1762028E+06
  190.9700   3.3312125E+06   3.0838540E+06   3.1762025E+06
  190.9800   3.3312128E+06   3.0838540E+06   3.1762022E+06
  190.9900   3.3312128E+06   3.0838540E+06   3.1762022E+06
  191.0000   3.3312130E+06   3.0838542E+06   3.1762020E+06
  191.0100   3.3312132E+06   3.0838542E+06   3.1762018E+06
  191.0200   3.3312132E+06   3.0838542E+06   3.1762015E+06
  191.0300   3.3312135E+06   3.0838542E+06   3.1762015E+06
  191.0400   3.3312138E+06   3.0838542E+06   3.1762012E+06
  191.0500   3.3312138E+06   3.0838542E+06   3.1762010E+06
  191.0600   3.3312140E+06   3.0838542E+06   3.1762008E+06
  191.0700   3.3312142E+06   3.0838542E+06   3.1762008E+06
  191.0800   3.3312142E+06   3.0838542E+06   3.1762005E+06
  191.0900   3.3312145E+06   3.0838542E+06   3.1762002E+06
  191.1000   3.3312148E+06   3.0838542E+06   3.1762000E+06
  191.1100   3.3312148E+06   3.0838545E+06   3.1762000E+06
  191.1200   3.3312150E+06   3.0838545E+06   3.1761998E+06
  191.1300   3.3312152E+06   3.0838545E+06   3.1761995E+06
  191.1400   3.3312152E+06   3.0838545E+06   3.1761992E+06
  191.1500   3.3312155E+06   3.0838545E+06   3.1761990E+06
  191.1600   3.3312155E+06   3.0838545E+06   3.1761990E+06
  191.1700   3.3312158E+06   3.0838545E+06   3.1761988E+06
  191.1800   3.3312160E+06   3.0838545E+06   3.1761985E+06
  191.1900   3.3312160E+06   3.0838545E+06   3.1761982E+06
  191.2000   3.3312162E+06   3.0838545E+06   3.1761982E+06
  191.2100   3.3312165E+06   3.0838545E+06   3.1761980E+06
  191.2200   3.3312165E+06   3.0838548E+06   3.1761978E+06
  191.2300   3.3312168E+06   3.0838548E+06   3.1761975E+06
  191.2400   3.3312170E+06   3.0838548E+06   3.1761972E+06
  191.2500   3.3312170E+06   3.0838548E+06   3.1761972E+06
  191.2600   3.3312172E+06   3.0838548E+06   3.1761970E+06
  191.2700   3.3312175E+06   3.0838548E+06   3.1761968E+06
  191.2800   3.3312175E+06   3.0838548E+06   3.1761965E+06
  191.2900   3.3312178E+06   3.0838548E+06   3.1761965E+06
  191.3000   3.3312180E+06   3.0838548E+06   3.1761962E+06
  191.3100   3.3312180E+06   3.0838548E+06   3.1761960E+06
  191.3200   3.3312182E+06   3.0838548E+06   3.1761958E+06
  191.3300   3.3312185E+06   3.0838550E+06   3.1761958E+06
  191.3400   3.3312185E+06   3.0838550E+06   3.1761955E+06
  191.3500   3.3312188E+06   3.0838550E+06   3.1761952E+06
  191.3600   3.3312190E+06   3.0838550E+06   3.1761950E+06
  191.3700   3.3312192E+06   3.0838550E+06   3.1761948E+06
  191.3800   3.3312192E+06   3.0838550E+06   3.1761948E+06
  191.3900   3.3312195E+06   3.0838550E+06   3.1761945E+06
  191.4000   3.3312198E+06   3.0838550E+06   3.1761942E+06
  191.4100   3.3312198E+06   3.0838550E+06   3.1761940E+06
  191.4200   3.3312200E+06   3.0838550E+06   3.1761938E+06
  191.4300   3.3312202E+06   3.0838550E+06   3.1761938E+06
  191.4400   3.3312202E+06   3.0838550E+06   3.1761935E+06
  191.4500   3.3312205E+06   3.0838552E+06   3.1761932E+06
  191.4600   3.3312208E+06   3.0838552E+06   3.1761930E+06
  191.4700   3.3312208E+06   3.0838552E+06   3.1761930E+06
  191.4800   3.3312210E+06   3.0838552E+06   3.1761928E+06
  191.4900   3.3312212E+06   3.0838552E+06   3.1761925E+06
  191.5000   3.3312212E+06   3.0838552E+06   3.1761922E+06
  191.5100   3.3312215E+06   3.0838552E+06   3.1761920E+06
  191.5200   3.3312218E+06   3.0838552E+06   3.1761920E+06
  191.5300   3.3312218E+06   3.0838552E+06   3.1761918E+06
  191.5400   3.3312220E+06   3.0838552E+06   3.1761915E+06
  191.5500   3.3312222E+06   3.0838552E+06   3.1761912E+06
  191.5600   3.3312225E+06   3.0838552E+06   3.1761910E+06
  191.5700   3.3312225E+06   3.0838552E+06   3.1761910E+06
  191.5800   3.3312228E+06   3.0838555E+06   3.1761908E+06
  191.5900   3.3312230E+06   3.0838555E+06   3.1761905E+06
  191.6000   3.3312230E+06   3.0838555E+06   3.1761902E+06
  191.6100   3.3312232E+06   3.0838555E+06   3.1761900E+06
  191.6200   3.3312235E+06   3.0838555E+06   3.1761900E+06
  191.6300   3.3312235E+06   3.0838555E+06   3.1761898E+06
  191.6400   3.3312238E+06   3.0838555E+06   3.1761895E+06
  191.6500   3.3312240E+06   3.0838555E+06   3.1761892E+06
  191.6600   3.3312240E+06   3.0838555E+06   3.1761890E+06
  191.6700   3.3312242E+06   3.0838555E+06   3.1761890E+06
  191.6800   3.3312245E+06   3.0838555E+06   3.1761888E+06
  191.6900   3.3312248E+06   3.0838555E+06   3.1761885E+06
  191.7000   3.3312248E+06   3.0838555E+06   3.1761882E+06
  191.7100   3.3312250E+06   3.0838558E+06   3.1761880E+06
  191.7200   3.3312252E+06   3.0838558E+06   3.1761880E+06
  191.7300   3.3312252E+06   3.0838558E+06   3.1761878E+06
  191.7400   3.3312255E+06   3.0838558E+06   3.1761875E+06
  191.7500   3.3312258E+06   3.0838558E+06   3.1761872E+06
  191.7600   3.3312260E+06   3.0838558E+06   3.1761870E+06
  191.7700   3.3312260E+06   3.0838558E+06   3.1761870E+06
  191.7800   3.3312262E+06   3.0838558E+06   3.1761868E+06
  191.7900   3.3312265E+06   3.0838558E+06   3.1761865E+06
  191.8000   3.3312265E+06   3.0838558E+06   3.1761862E+06
  191.8100   3.3312268E+06   3.0838558E+06   3.1761860E+06
  191.8200   3.3312270E+06   3.0838558E+06   3.1761860E+06
  191.8300   3.3312272E+06   3.0838558E+06   3.1761858E+06
  191.8400   3.3312272E+06   3.0838560E+06   3.1761855E+06
  191.8500   3.3312275E+06   3.0838560E+06   3.1761852E+06
  191.8600   3.3312278E+06   3.0838560E+06   3.1761850E+06
  191.8700   3.3312278E+06   3.0838560E+06   3.1761850E+06
  191.8800   3.3312280E+06   3.0838560E+06   3.1761848E+06
  191.8900   3.3312282E+06   3.0838560E+06   3.1761845E+06
  191.9000   3.3312285E+06   3.0838560E+06   3.1761842E+06
  191.9100   3.3312285E+06   3.0838560E+06   3.1761840E+06
  191.9200   3.3312288E+06   3.0838560E+06   3.1761838E+06
  191.9300   3.3312290E+06   3.0838560E+06   3.1761838E+06
  191.9400   3.3312290E+06   3.0838560E+06   3.1761835E+06
  191.9500   3.3312292E+06   3.0838560E+06   3.1761832E+06
  191.9600   3.3312295E+06   3.0838560E+06   3.1761830E+06
  191.9700   3.3312298E+06   3.0838560E+06   3.1761828E+06
  191.9800   3.3312298E+06   3.0838562E+06   3.1761828E+06
  191.9900   3.3312300E+06   3.0838562E+06   3.1761825E+06
  192.0000   3.3312302E+06   3.0838562E+06   3.1761822E+06
  192.0100   3.3312302E+06   3.0838562E+06   3.1761820E+06
  192.0200   3.3312305E+06   3.0838562E+06   3.1761818E+06
  192.0300   3.3312308E+06   3.0838562E+06   3.1761815E+06
  192.0400   3.3312310E+06   3.0838562E+06   3.1761815E+06
  192.0500   3.3312310E+06   3.0838562E+06   3.1761812E+06
  192.0600   3.3312312E+06   3.0838562E+06   3.1761810E+06
  192.0700   3.3312315E+06   3.0838562E+06   3.1761808E+06
  192.0800   3.3312318E+06   3.0838562E+06   3.1761805E+06
  192.0900   3.3312318E+06   3.0838562E+06   3.1761805E+06
  192.1000   3.3312320E+06   3.0838562E+06   3.1761802E+06
  192.1100   3.3312322E+06   3.0838562E+06   3.1761800E+06
  192.1200   3.3312325E+06   3.0838562E+06   3.1761798E+06
  192.1300   3.3312325E+06   3.0838565E+06   3.1761795E+06
  192.1400   3.3312328E+06   3.0838565E+06   3.1761792E+06
  192.1500   3.3312330E+06   3.0838565E+06   3.1761792E+06
  192.1600   3.3312330E+06   3.0838565E+06   3.1761790E+06
  192.1700   3.3312332E+06   3.0838565E+06   3.1761788E+06
  192.1800   3.3312335E+06   3.0838565E+06   3.1761785E+06
  192.1900   3.3312338E+06   3.0838565E+06   3.1761782E+06
  192.2000   3.3312338E+06   3.0838565E+06   3.1761780E+06
  192.2100   3.3312340E+06   3.0838565E+06   3.1761780E+06
  192.2200   3.3312342E+06   3.0838565E+06   3.1761778E+06
  192.2300   3.3312345E+06   3.0838565E+06   3.1761775E+06
  192.2400   3.3312345E+06   3.0838565E+06   3.1761772E+06
  192.2500   3.3312348E+06   3.0838565E+06   3.1761770E+06
  192.2600   3.3312350E+06   3.0838565E+06   3.1761768E+06
  192.2700   3.3312352E+06   3.0838565E+06   3.1761768E+06
  192.2800   3.3312352E+06   3.0838565E+06   3.1761765E+06
  192.2900   3.3312355E+06   3.0838568E+06   3.1761762E+06
  192.3000   3.3312358E+06   3.0838568E+06   3.1761760E+06
  192.3100   3.3312360E+06   3.0838568E+06   3.1761758E+06
  192.3200   3.3312360E+06   3.0838568E+06   3.1761755E+06
  192.3300   3.3312362E+06   3.0838568E+06   3.1761755E+06
  192.3400   3.3312365E+06   3.0838568E+06   3.1761752E+06
  192.3500   3.3312368E+06   3.0838568E+06   3.1761750E+06
  192.3600   3.3312368E+06   3.0838568E+06   3.1761748E+06
  192.3700   3.3312370E+06   3.0838568E+06   3.1761745E+06
  192.3800   3.3312372E+06   3.0838568E+06   3.1761742E+06
  192.3900   3.3312375E+06   3.0838568E+06   3.1761742E+06
  192.4000   3.3312375E+06   3.0838568E+06   3.1761740E+06
  192.4100   3.3312378E+06   3.0838568E+06   3.1761738E+06
  192.4200   3.3312380E+06   3.0838568E+06   3.1761735E+06
  192.4300   3.3312382E+06   3.0838568E+06   3.1761732E+06
  192.4400   3.3312385E+06   3.0838568E+06   3.1761730E+06
  192.4500   3.3312385E+06   3.0838568E+06   3.1761730E+06
  192.4600   3.3312388E+06   3.0838570E+06   3.1761728E+06
  192.4700   3.3312390E+06   3.0838570E+06   3.1761725E+06
  192.4800   3.3312392E+06   3.0838570E+06   3.1761722E+06
  192.4900   3.3312392E+06   3.0838570E+06   3.1761720E+06
  192.5000   3.3312395E+06   3.0838570E+06   3.1761718E+06
  192.5100   3.3312398E+06   3.0838570E+06   3.1761715E+06
  192.5200   3.3312400E+06   3.0838570E+06   3.1761715E+06
  192.5300   3.3312400E+06   3.0838570E+06   3.1761712E+06
  192.5400   3.3312402E+06   3.0838570E+06   3.1761710E+06
  192.5500   3.3312405E+06   3.0838570E+06   3.1761708E+06
  192.5600   3.3312408E+06   3.0838570E+06   3.1761705E+06
  192.5700   3.3312408E+06   3.0838570E+06   3.1761702E+06
  192.5800   3.3312410E+06   3.0838570E+06   3.1761702E+06
  192.5900   3.3312412E+06   3.0838570E+06   3.1761700E+06
  192.6000   3.3312415E+06   3.0838570E+06   3.1761698E+06
  192.6100   3.3312418E+06   3.0838570E+06   3.1761695E+06
  192.6200   3.3312418E+06   3.0838570E+06   3.1761692E+06
  192.6300   3.3312420E+06   3.0838570E+06   3.1761690E+06
  192.6400   3.3312422E+06   3.0838572E+06   3.1761688E+06
  192.6500   3.3312425E+06   3.0838572E+06   3.1761688E+06
  192.6600   3.3312425E+06   3.0838572E+06   3.1761685E+06
  192.6700   3.3312428E+06   3.0838572E+06   3.1761682E+06
  192.6800   3.3312430E+06   3.0838572E+06   3.1761680E+06
  192.6900   3.3312432E+06   3.0838572E+06   3.1761678E+06
  192.7000   3.3312435E+06   3.0838572E+06   3.1761675E+06
  192.7100   3.3312435E+06   3.0838572E+06   3.1761672E+06
  192.7200   3.3312438E+06   3.0838572E+06   3.1761672E+06
