-3.93231245676353e-05,1.73362973653932e-09,9.07792737687425e-13,-2.45708254394225e-11,-1.54543042303984e-14,2.18704383827088e-11,-8.83806242123794e-14,0.0025224607979407,0.00103201925526838,-0.000158488671840524,5.91648114986169e-13,0.00339621062882048,-1.18941878664024e-05,-1.95167522531325e-21,0.000108071444372554,3.29835199074184e-05,-0.0466762608224633,-1.3726049518773e-09,-0.000489122049414335,-2.56149418339653e-07,1.98296520699358e-05,4.30636558662863e-05,-0.0608646764031873,0.000222156514291243
1.37056043197992e-06,8.79055358829898e-13,1.75727410101845e-09,3.31384355259335e-12,-2.33800189981888e-11,3.51943041513024e-15,1.20731386240239e-12,0.000698077954724001,-0.000837362808493798,0.00026349128663046,-1.91631823399395e-11,0.00012436805575034,-6.03080120505209e-09,-6.88428798440097e-20,-1.45637126186694e-05,0.0499083432144914,-7.50089605522814e-06,-2.07614209959454e-06,-2.4806402471064e-07,-0.000496005539116386,-2.67461919681317e-06,0.0651579531307916,-9.79811991428991e-06,-0.00303463630053075
-6.11325278344426e-05,-2.45766336290634e-11,3.29129048710324e-12,9.34435607694129e-10,-5.40622396140647e-14,-1.27078227927298e-12,1.18373909795322e-14,0.000798972987438714,0.00107021571708241,0.00296653277805803,-2.44839556912164e-13,0.00483596799024875,1.68600728156103e-07,6.61816434948194e-22,-0.00410733572863277,0.000115377410784265,0.00271540161849206,-4.80164550207469e-09,6.93525705477611e-06,-9.28734609388309e-07,-0.000754261203641383,0.000150560806796011,0.00353684479340291,-2.97524760987342e-05
2.67273726208387e-07,-1.32230733286831e-14,-2.33756420672208e-11,-5.60107926277356e-14,1.90952013280317e-12,-2.12187794620369e-16,1.35042336230287e-14,-6.16093376996439e-05,6.10986182975363e-05,-3.94154166124636e-05,5.99216279029357e-13,-3.99355319213024e-05,9.07243514500898e-11,5.26758003710543e-22,2.46175134582458e-07,-0.00407552508351057,4.52751359406599e-07,1.69585192947635e-07,3.73156160743741e-09,6.59433038932274e-06,4.52175073727511e-08,-0.00532221036215859,5.90736789517193e-07,-3.39438245808574e-05
-9.85188161219478e-07,2.18662500834177e-11,4.69566682483568e-15,-1.26995219802303e-12,-3.08022631148407e-16,1.7915669371422e-12,-8.10656412517592e-15,8.97103854016266e-05,2.02531329725445e-05,-2.01204423935486e-05,4.13392832484746e-14,8.98362027876804e-05,-1.5000658799563e-07,2.44228346778553e-22,5.58837875539494e-06,6.57377736644272e-07,-0.00382316540670026,-2.73576455161992e-11,-6.17033176336951e-06,-1.32485927589743e-09,1.02496369218024e-06,8.57884386974101e-07,-0.00498563095927298,2.03759357987718e-05
1.16798367478423e-06,-8.13527364730045e-14,1.20812563955396e-12,3.45872216832262e-15,1.34941714585089e-14,-7.78961120398832e-15,1.40236921448427e-12,-0.000215660028040355,0.000209179268073306,-0.000150897236525131,-5.48104525527272e-13,-0.000157363201630554,5.58116828538988e-10,-8.07870023857435e-22,-1.5230828096193e-08,-2.87996741589447e-05,1.66234210768039e-05,1.19844958376155e-09,2.2958506969967e-08,-3.40909007895507e-07,-2.7913279838797e-09,-3.76083497018519e-05,2.16810825012272e-05,-0.00352491373728678
0.0133247011658364,-4.78416754722657e-09,-5.26299233742302e-11,3.38290503726561e-10,1.83238840465476e-12,-2.73620799153122e-10,-9.12244321967881e-12,-0.311420890408274,-0.313607738298688,-0.344340745723374,-2.41320691313968e-12,-0.969386617289192,3.28278263910608e-05,6.31453396453187e-19,-0.00148781184943199,-0.00391070262124042,0.583994627202321,1.62737867190471e-07,0.00135041607535454,1.48505797942862e-05,-0.000273012515135528,-0.00510760314919115,0.761561420068808,0.0229297554746245
-3.8152667913496e-05,-4.98215189174761e-11,5.00724898631535e-09,6.21483895206983e-11,-2.88710187640387e-10,-3.55345946230434e-12,2.56762025982395e-11,0.00711116833023289,0.00295981605340352,-0.00992965369296878,2.13977768284147e-10,0.000140277673931784,3.41803037438822e-07,7.15506003543092e-20,-0.000273139633751323,0.616297281072552,0.00758348756769668,-2.56391607533727e-05,1.40598799613109e-05,-0.00141292865993447,-5.01577062881434e-05,0.804609035296131,0.00989031762375163,-0.0645366854176248
4.02758055108543e-07,-1.45241440159255e-10,-3.8882968106981e-12,3.09043111001984e-11,9.48621903816051e-14,-6.1490430516453e-12,-1.04485722001763e-13,-0.0260240940508606,-0.00428205269668684,0.0323393629112333,5.0269956766383e-13,0.00203319106182181,9.96364714615366e-07,1.56134586226852e-21,-0.000135845836094074,-0.000202445220423978,0.0131216752492931,8.42529959131086e-09,4.09875274397573e-05,1.09715063352791e-06,-2.49411223090653e-05,-0.000264393115813107,0.0171141644266461,0.000262615503645125
-3.20627401741287e-05,-2.4583252821481e-12,1.71856032833621e-10,2.96839132769419e-12,-6.85479759247054e-12,-1.50704735630196e-13,1.48518307011087e-12,0.00589616474477892,-0.00614657932678324,0.00480781071352383,-3.30214422033889e-10,0.00455838615854819,1.68633271005131e-08,2.52069638395101e-20,-1.304629012264e-05,0.0146286462659745,0.000321601093828167,-6.08851535842282e-07,6.93648611984339e-07,-4.84854541794358e-05,-2.39577107971303e-06,0.0191030474857549,0.000419444584996704,-0.00373310747204838
0.000397526549759518,-6.27911136706236e-13,1.91559332040933e-11,3.45864819207383e-13,-5.99218146604414e-13,-4.33468880766155e-14,5.48461256952143e-13,-0.0052512193582058,-0.0090620776813703,-0.00530008047232697,-1.76405763732081e-10,-0.0196137209038498,4.30534746492697e-09,-9.00704411102816e-21,-1.52023376944402e-06,0.00127888403029489,9.24790954391349e-05,-5.32185929465243e-08,1.77064321157795e-07,-5.40614734734123e-06,-2.79144473173955e-07,0.00167007827600566,0.00012061730886138,-0.0013785787136165
